Year,Month,Heads,Heads Unit,Weight,Weight Unit,Volume,Volume Unit,Date,Avg_Weight,Month_Num,Heads_YoY_Growth,Volume_YoY_Growth,Weight_LTM_Avg
2010,MAR,761718000,HEAD,5.63,"LB / HEAD, LIVE BASIS",5.63,"HEAD × LB / HEAD, LIVE BASIS",2010-03-01,7.3911867646556864e-09,3,3.088103938286646,1.441441441441449,7.797574379842123e-09
2010,APR,726749000,HEAD,5.68,"LB / HEAD, LIVE BASIS",5.680000000000001,"HEAD × LB / HEAD, LIVE BASIS",2010-04-01,7.81562822927861e-09,4,-1.0054077615681112,1.7921146953405298,7.815473928963793e-09
2010,MAY,717419000,HEAD,5.71,"LB / HEAD, LIVE BASIS",5.71,"HEAD × LB / HEAD, LIVE BASIS",2010-05-01,7.959086670411572e-09,5,1.8203416724264843,2.146690518783534,7.817592971962766e-09
2010,JUN,756642000,HEAD,5.63,"LB / HEAD, LIVE BASIS",5.63,"HEAD × LB / HEAD, LIVE BASIS",2010-06-01,7.440771196946508e-09,6,0.7353029280313672,1.6245487364620947,7.823018723483637e-09
2010,JUL,742447000,HEAD,5.6,"LB / HEAD, LIVE BASIS",5.6,"HEAD × LB / HEAD, LIVE BASIS",2010-07-01,7.542625938282463e-09,7,-2.372035777121473,0.9009009009008917,7.843407158127259e-09
2010,AUG,781368000,HEAD,5.57,"LB / HEAD, LIVE BASIS",5.57,"HEAD × LB / HEAD, LIVE BASIS",2010-08-01,7.128523307839584e-09,8,5.799868387914442,0.17985611510793476,7.810081772140967e-09
2010,SEP,767146000,HEAD,5.74,"LB / HEAD, LIVE BASIS",5.74,"HEAD × LB / HEAD, LIVE BASIS",2010-09-01,7.48227847111241e-09,9,3.539094428038503,2.135231316725994,7.801511358028598e-09
2010,OCT,734337000,HEAD,5.87,"LB / HEAD, LIVE BASIS",5.87,"HEAD × LB / HEAD, LIVE BASIS",2010-10-01,7.993605115907274e-09,10,-0.37876681015127645,3.527336860670194,7.826644695780383e-09
2010,NOV,719963000,HEAD,5.88,"LB / HEAD, LIVE BASIS",5.88,"HEAD × LB / HEAD, LIVE BASIS",2010-11-01,8.16708636416038e-09,11,8.089731097962849,3.5211267605633756,7.79660880894033e-09
2010,DEC,736513000,HEAD,5.85,"LB / HEAD, LIVE BASIS",5.8500000000000005,"HEAD × LB / HEAD, LIVE BASIS",2010-12-01,7.94283332405538e-09,12,3.214952380418512,3.539823008849563,7.798685621174282e-09
2011,JAN,725121000,HEAD,5.85,"LB / HEAD, LIVE BASIS",5.85,"HEAD × LB / HEAD, LIVE BASIS",2011-01-01,8.067619059439734e-09,1,6.021452236898672,3.9076376554174175,7.785008850798784e-09
2011,FEB,670358000,HEAD,5.76,"LB / HEAD, LIVE BASIS",5.76,"HEAD × LB / HEAD, LIVE BASIS",2011-02-01,8.592423749697922e-09,2,1.2558077710846938,2.491103202846978,7.793639015982293e-09
2011,MAR,777252000,HEAD,5.75,"LB / HEAD, LIVE BASIS",5.75,"HEAD × LB / HEAD, LIVE BASIS",2011-03-01,7.397858094929315e-09,3,2.0393373925783553,2.131438721136769,7.794194960171763e-09
2011,APR,698538000,HEAD,5.75,"LB / HEAD, LIVE BASIS",5.75,"HEAD × LB / HEAD, LIVE BASIS",2011-04-01,8.231477743515743e-09,4,-3.8818078869045536,1.232394366197176,7.82884908635819e-09
2011,MAY,757977000,HEAD,5.81,"LB / HEAD, LIVE BASIS",5.81,"HEAD × LB / HEAD, LIVE BASIS",2011-05-01,7.665140235125867e-09,5,5.653321141480783,1.7513134851138368,7.804353550084382e-09
2011,JUN,765602000,HEAD,5.81,"LB / HEAD, LIVE BASIS",5.809999999999999,"HEAD × LB / HEAD, LIVE BASIS",2011-06-01,7.58879940230041e-09,6,1.1841795723737336,3.1971580817051315,7.816689233863874e-09
2011,JUL,711627000,HEAD,5.77,"LB / HEAD, LIVE BASIS",5.7700000000000005,"HEAD × LB / HEAD, LIVE BASIS",2011-07-01,8.108180268595767e-09,7,-4.15113806103331,3.035714285714297,7.863818761389982e-09
2011,AUG,780867000,HEAD,5.78,"LB / HEAD, LIVE BASIS",5.78,"HEAD × LB / HEAD, LIVE BASIS",2011-08-01,7.402028770584492e-09,8,-0.06411831556961678,3.7701974865349985,7.886610883285391e-09
2011,SEP,734686000,HEAD,5.87,"LB / HEAD, LIVE BASIS",5.87,"HEAD × LB / HEAD, LIVE BASIS",2011-09-01,7.989807890717939e-09,9,-4.231267581399112,2.2648083623693305,7.928905001585853e-09
2011,OCT,713598000,HEAD,5.88,"LB / HEAD, LIVE BASIS",5.880000000000001,"HEAD × LB / HEAD, LIVE BASIS",2011-10-01,8.239933407885112e-09,10,-2.824180178855207,0.17035775127769437,7.949432359250672e-09
2011,NOV,677159000,HEAD,5.82,"LB / HEAD, LIVE BASIS",5.82,"HEAD × LB / HEAD, LIVE BASIS",2011-11-01,8.594731813355505e-09,11,-5.945305522644917,-1.0204081632652962,7.985069480016932e-09
2011,DEC,670858000,HEAD,5.78,"LB / HEAD, LIVE BASIS",5.779999999999999,"HEAD × LB / HEAD, LIVE BASIS",2011-12-01,8.615832262565252e-09,12,-8.91430293830523,-1.1965811965812145,8.041152724892755e-09
2012,JAN,720060000,HEAD,5.83,"LB / HEAD, LIVE BASIS",5.83,"HEAD × LB / HEAD, LIVE BASIS",2012-01-01,8.096547509929729e-09,1,-0.6979524796551173,-0.34188034188032956,8.043563429100254e-09
2012,FEB,685248000,HEAD,5.83,"LB / HEAD, LIVE BASIS",5.83,"HEAD × LB / HEAD, LIVE BASIS",2012-02-01,8.50786868403848e-09,2,2.221201208906276,1.2152777777777901,8.036517173628634e-09
2012,MAR,711541000,HEAD,5.8,"LB / HEAD, LIVE BASIS",5.8,"HEAD × LB / HEAD, LIVE BASIS",2012-03-01,8.151322270958385e-09,3,-8.454272230885218,0.8695652173912993,8.09930585496439e-09
2012,APR,696169000,HEAD,5.82,"LB / HEAD, LIVE BASIS",5.820000000000001,"HEAD × LB / HEAD, LIVE BASIS",2012-04-01,8.360039013515398e-09,4,-0.3391368830328534,1.2173913043478368,8.110019294131029e-09
2012,MAY,763453000,HEAD,5.82,"LB / HEAD, LIVE BASIS",5.82,"HEAD × LB / HEAD, LIVE BASIS",2012-05-01,7.623259061134085e-09,5,0.7224493619199635,0.1721170395869276,8.10652919629838e-09
2012,JUN,719362000,HEAD,5.85,"LB / HEAD, LIVE BASIS",5.85,"HEAD × LB / HEAD, LIVE BASIS",2012-06-01,8.13220603812823e-09,6,-6.039691641348899,0.6884681583476882,8.151813082617364e-09
2012,JUL,733916000,HEAD,5.77,"LB / HEAD, LIVE BASIS",5.77,"HEAD × LB / HEAD, LIVE BASIS",2012-07-01,7.8619351533418e-09,7,3.1321183710005362,-1.1102230246251565e-14,8.1312926563462e-09
2012,AUG,774298000,HEAD,5.81,"LB / HEAD, LIVE BASIS",5.81,"HEAD × LB / HEAD, LIVE BASIS",2012-08-01,7.50357097654908e-09,8,-0.841244411660369,0.519031141868509,8.13975450684325e-09
2012,SEP,675207000,HEAD,5.88,"LB / HEAD, LIVE BASIS",5.880000000000001,"HEAD × LB / HEAD, LIVE BASIS",2012-09-01,8.708440522684155e-09,9,-8.095839583168862,0.17035775127769437,8.1996405595071e-09
2012,OCT,757943000,HEAD,5.94,"LB / HEAD, LIVE BASIS",5.940000000000001,"HEAD × LB / HEAD, LIVE BASIS",2012-10-01,7.837000935426544e-09,10,6.214283111780028,1.0204081632653184,8.166062853468886e-09
2012,NOV,684554000,HEAD,5.95,"LB / HEAD, LIVE BASIS",5.95,"HEAD × LB / HEAD, LIVE BASIS",2012-11-01,8.691790567289067e-09,11,1.0920625731918099,2.2336769759450092,8.174151082963351e-09
2012,DEC,654444000,HEAD,5.9,"LB / HEAD, LIVE BASIS",5.9,"HEAD × LB / HEAD, LIVE BASIS",2012-12-01,9.01528625825892e-09,12,-2.4467174871582342,2.076124567474058,8.207438915937823e-09
2013,JAN,748545000,HEAD,5.91,"LB / HEAD, LIVE BASIS",5.91,"HEAD × LB / HEAD, LIVE BASIS",2013-01-01,7.895316914814741e-09,1,3.9559203399716747,1.3722126929674117,8.190669699678241e-09
2013,FEB,660804000,HEAD,5.9,"LB / HEAD, LIVE BASIS",5.9,"HEAD × LB / HEAD, LIVE BASIS",2013-02-01,8.928517381856043e-09,2,-3.5671756794620313,1.2006861063464935,8.225723757829704e-09
2013,MAR,690590000,HEAD,5.87,"LB / HEAD, LIVE BASIS",5.87,"HEAD × LB / HEAD, LIVE BASIS",2013-03-01,8.499978279442216e-09,3,-2.9444543603249884,1.206896551724146,8.254778425203357e-09
2013,APR,733619000,HEAD,5.89,"LB / HEAD, LIVE BASIS",5.889999999999999,"HEAD × LB / HEAD, LIVE BASIS",2013-04-01,8.028690641872688e-09,4,5.379440911617728,1.202749140893422,8.227166060899798e-09
2013,MAY,756689000,HEAD,5.87,"LB / HEAD, LIVE BASIS",5.87,"HEAD × LB / HEAD, LIVE BASIS",2013-05-01,7.757480285824163e-09,5,-0.8859746441496674,0.8591065292096189,8.238351162957304e-09
2013,JUN,691332000,HEAD,5.88,"LB / HEAD, LIVE BASIS",5.88,"HEAD × LB / HEAD, LIVE BASIS",2013-06-01,8.505320164551908e-09,6,-3.896508294850154,0.512820512820511,8.269444006825943e-09
2013,JUL,760045000,HEAD,5.84,"LB / HEAD, LIVE BASIS",5.840000000000001,"HEAD × LB / HEAD, LIVE BASIS",2013-07-01,7.68375556710458e-09,7,3.560216700548846,1.2131715771230622,8.254595707972843e-09
2013,AUG,756548000,HEAD,5.9,"LB / HEAD, LIVE BASIS",5.900000000000001,"HEAD × LB / HEAD, LIVE BASIS",2013-08-01,7.798579865388582e-09,8,-2.2923990504947755,1.549053356282304,8.2791797820428e-09
2013,SEP,705973000,HEAD,5.95,"LB / HEAD, LIVE BASIS",5.95,"HEAD × LB / HEAD, LIVE BASIS",2013-09-01,8.428084360166749e-09,9,4.556528590491515,1.1904761904761862,8.255816768499683e-09
2013,OCT,780880000,HEAD,6.0,"LB / HEAD, LIVE BASIS",6.0,"HEAD × LB / HEAD, LIVE BASIS",2013-10-01,7.683638971416864e-09,10,3.026217011041732,1.0101010101009944,8.24303660483221e-09
2013,NOV,664872000,HEAD,6.01,"LB / HEAD, LIVE BASIS",6.01,"HEAD × LB / HEAD, LIVE BASIS",2013-11-01,9.039333886823328e-09,11,-2.875156671350987,1.0084033613445342,8.271998548126732e-09
2013,DEC,698859000,HEAD,5.98,"LB / HEAD, LIVE BASIS",5.98,"HEAD × LB / HEAD, LIVE BASIS",2013-12-01,8.5568047345745e-09,12,6.786676934924918,1.3559322033898313,8.233791754486363e-09
2014,JAN,718922000,HEAD,5.99,"LB / HEAD, LIVE BASIS",5.99,"HEAD × LB / HEAD, LIVE BASIS",2014-01-01,8.331919178992993e-09,1,-3.9574107101109535,1.3536379018612488,8.270175276501218e-09
2014,FEB,677143000,HEAD,6.0,"LB / HEAD, LIVE BASIS",6.0,"HEAD × LB / HEAD, LIVE BASIS",2014-02-01,8.860757624312737e-09,2,2.472593991561789,1.6949152542372836,8.264528630039276e-09
2014,MAR,700950000,HEAD,5.97,"LB / HEAD, LIVE BASIS",5.97,"HEAD × LB / HEAD, LIVE BASIS",2014-03-01,8.517012625722233e-09,3,1.5001665242763362,1.7035775127768327,8.265948158895944e-09
2014,APR,723676000,HEAD,5.98,"LB / HEAD, LIVE BASIS",5.980000000000001,"HEAD × LB / HEAD, LIVE BASIS",2014-04-01,8.263366478921508e-09,4,-1.3553356715134135,1.5280135823430019,8.285504478650012e-09
2014,MAY,725307000,HEAD,5.96,"LB / HEAD, LIVE BASIS",5.96,"HEAD × LB / HEAD, LIVE BASIS",2014-05-01,8.217210091726676e-09,5,-4.147278472397509,1.5332197614991383,8.323815295808555e-09
2014,JUN,724604000,HEAD,5.98,"LB / HEAD, LIVE BASIS",5.9799999999999995,"HEAD × LB / HEAD, LIVE BASIS",2014-06-01,8.252783589381234e-09,6,4.812738308077735,1.7006802721088343,8.302770581210999e-09
2014,JUL,754904000,HEAD,5.95,"LB / HEAD, LIVE BASIS",5.95,"HEAD × LB / HEAD, LIVE BASIS",2014-07-01,7.881796890730477e-09,7,-0.6764073179877483,1.8835616438356073,8.31927402484649e-09
2014,AUG,722492000,HEAD,5.98,"LB / HEAD, LIVE BASIS",5.98,"HEAD × LB / HEAD, LIVE BASIS",2014-08-01,8.276908256423602e-09,8,-4.501498913485991,1.3559322033898091,8.35913472409941e-09
2014,SEP,744053000,HEAD,5.99,"LB / HEAD, LIVE BASIS",5.99,"HEAD × LB / HEAD, LIVE BASIS",2014-09-01,8.050501778771136e-09,9,5.393973990506717,0.6722689075630228,8.327669508983108e-09
2014,OCT,782944000,HEAD,6.07,"LB / HEAD, LIVE BASIS",6.07,"HEAD × LB / HEAD, LIVE BASIS",2014-10-01,7.752789471533086e-09,10,0.2643171806167466,1.1666666666666714,8.333432050659459e-09
2014,NOV,653719000,HEAD,6.07,"LB / HEAD, LIVE BASIS",6.070000000000001,"HEAD × LB / HEAD, LIVE BASIS",2014-11-01,9.285335136350635e-09,11,-1.6774657377660707,0.998336106489206,8.353932154786734e-09
2014,DEC,740914000,HEAD,6.09,"LB / HEAD, LIVE BASIS",6.09,"HEAD × LB / HEAD, LIVE BASIS",2014-12-01,8.219577440836588e-09,12,6.017665938336636,1.8394648829431315,8.325829880308575e-09
2015,JAN,736569000,HEAD,6.11,"LB / HEAD, LIVE BASIS",6.11,"HEAD × LB / HEAD, LIVE BASIS",2015-01-01,8.295217420228112e-09,1,2.4546473748195297,2.003338898163598,8.322771400411502e-09
2015,FEB,665522000,HEAD,6.08,"LB / HEAD, LIVE BASIS",6.08,"HEAD × LB / HEAD, LIVE BASIS",2015-02-01,9.135685972815324e-09,2,-1.7161810725356386,1.333333333333342,8.345682096120052e-09
2015,MAR,753930000,HEAD,6.06,"LB / HEAD, LIVE BASIS",6.059999999999999,"HEAD × LB / HEAD, LIVE BASIS",2015-03-01,8.037881500935099e-09,3,7.558313717098231,1.5075376884421843,8.30575450238779e-09
2015,APR,737906000,HEAD,6.11,"LB / HEAD, LIVE BASIS",6.109999999999999,"HEAD × LB / HEAD, LIVE BASIS",2015-04-01,8.280187449349917e-09,4,1.966349581857063,2.173913043478226,8.307156249923491e-09
2015,MAY,715318000,HEAD,6.11,"LB / HEAD, LIVE BASIS",6.11,"HEAD × LB / HEAD, LIVE BASIS",2015-05-01,8.541655599327852e-09,5,-1.377209926279488,2.5167785234899487,8.334193375556923e-09
2015,JUN,758729000,HEAD,6.09,"LB / HEAD, LIVE BASIS",6.09,"HEAD × LB / HEAD, LIVE BASIS",2015-06-01,8.026581295824991e-09,6,4.709468896114299,1.8394648829431537,8.315343184427235e-09
2015,JUL,773433000,HEAD,6.05,"LB / HEAD, LIVE BASIS",6.049999999999999,"HEAD × LB / HEAD, LIVE BASIS",2015-07-01,7.822267733598126e-09,7,2.45448427879571,1.6806722689075348,8.310382421332873e-09
2015,AUG,750900000,HEAD,6.12,"LB / HEAD, LIVE BASIS",6.12,"HEAD × LB / HEAD, LIVE BASIS",2015-08-01,8.150219736316421e-09,8,3.9319466513124013,2.341137123745818,8.299825044657273e-09
2015,SEP,759617000,HEAD,6.18,"LB / HEAD, LIVE BASIS",6.180000000000001,"HEAD × LB / HEAD, LIVE BASIS",2015-09-01,8.135678901341071e-09,9,2.09178647220023,3.171953255425719,8.306923138204767e-09
2015,OCT,755016000,HEAD,6.19,"LB / HEAD, LIVE BASIS",6.19,"HEAD × LB / HEAD, LIVE BASIS",2015-10-01,8.198501753605222e-09,10,-3.5670494952384835,1.976935749588149,8.344065828377446e-09
2015,NOV,683645000,HEAD,6.17,"LB / HEAD, LIVE BASIS",6.169999999999999,"HEAD × LB / HEAD, LIVE BASIS",2015-11-01,9.025151942894338e-09,11,4.577807896053199,1.6474464579900872,8.322383895589422e-09
2015,DEC,732107000,HEAD,6.14,"LB / HEAD, LIVE BASIS",6.139999999999999,"HEAD × LB / HEAD, LIVE BASIS",2015-12-01,8.386752209717977e-09,12,-1.1886669707955266,0.8210180623973606,8.336315126329537e-09
2016,JAN,710640000,HEAD,6.19,"LB / HEAD, LIVE BASIS",6.19,"HEAD × LB / HEAD, LIVE BASIS",2016-01-01,8.710458178543286e-09,1,-3.520240466269964,1.3093289689034338,8.370918522855803e-09
2016,FEB,711344000,HEAD,6.17,"LB / HEAD, LIVE BASIS",6.17,"HEAD × LB / HEAD, LIVE BASIS",2016-02-01,8.67372185609213e-09,2,6.885121754051715,1.4802631578947345,8.332421513128869e-09
2016,MAR,773463000,HEAD,6.15,"LB / HEAD, LIVE BASIS",6.15,"HEAD × LB / HEAD, LIVE BASIS",2016-03-01,7.951253001113176e-09,3,2.590824081811305,1.4851485148515087,8.325202471477042e-09
2016,APR,718583000,HEAD,6.19,"LB / HEAD, LIVE BASIS",6.19,"HEAD × LB / HEAD, LIVE BASIS",2016-04-01,8.614175397970729e-09,4,-2.6186262206839395,1.309328968903456,8.353034800528775e-09
2016,MAY,756989000,HEAD,6.17,"LB / HEAD, LIVE BASIS",6.17,"HEAD × LB / HEAD, LIVE BASIS",2016-05-01,8.150712890147678e-09,5,5.825520957112773,0.9819967266775809,8.320456241430429e-09
2016,JUN,767048000,HEAD,6.14,"LB / HEAD, LIVE BASIS",6.14,"HEAD × LB / HEAD, LIVE BASIS",2016-06-01,8.004714176948509e-09,6,1.0964389129715535,0.8210180623973606,8.318633981524055e-09
2016,JUL,719375000,HEAD,6.09,"LB / HEAD, LIVE BASIS",6.09,"HEAD × LB / HEAD, LIVE BASIS",2016-07-01,8.465682015638575e-09,7,-6.989357837071863,0.6611570247934129,8.372251838360759e-09
2016,AUG,807061000,HEAD,6.09,"LB / HEAD, LIVE BASIS",6.09,"HEAD × LB / HEAD, LIVE BASIS",2016-08-01,7.545898017621964e-09,8,7.479158343321357,-0.4901960784313819,8.321891695136221e-09
2016,SEP,757538000,HEAD,6.15,"LB / HEAD, LIVE BASIS",6.15,"HEAD × LB / HEAD, LIVE BASIS",2016-09-01,8.118404621286325e-09,9,-0.2736905572150228,-0.4854368932038833,8.320452171798327e-09
2016,OCT,742750000,HEAD,6.2,"LB / HEAD, LIVE BASIS",6.2,"HEAD × LB / HEAD, LIVE BASIS",2016-10-01,8.347357791989229e-09,10,-1.6246013329518805,0.1615508885298933,8.33285684166366e-09
2016,NOV,723990000,HEAD,6.21,"LB / HEAD, LIVE BASIS",6.21,"HEAD × LB / HEAD, LIVE BASIS",2016-11-01,8.577466539593089e-09,11,5.901454702367448,0.6482982171799101,8.295549724721888e-09
2016,DEC,720205000,HEAD,6.19,"LB / HEAD, LIVE BASIS",6.19,"HEAD × LB / HEAD, LIVE BASIS",2016-12-01,8.594775098756605e-09,12,-1.6257186449521677,0.8143322475570258,8.312884965475109e-09
2017,JAN,760368000,HEAD,6.19,"LB / HEAD, LIVE BASIS",6.190000000000001,"HEAD × LB / HEAD, LIVE BASIS",2017-01-01,8.140794983481684e-09,1,6.997635933806157,2.220446049250313e-14,8.265413032553308e-09
2017,FEB,690221000,HEAD,6.15,"LB / HEAD, LIVE BASIS",6.15,"HEAD × LB / HEAD, LIVE BASIS",2017-02-01,8.910189634914036e-09,2,-2.9694493803279376,-0.32414910858994395,8.285118680788466e-09
2017,MAR,783661000,HEAD,6.16,"LB / HEAD, LIVE BASIS",6.159999999999999,"HEAD × LB / HEAD, LIVE BASIS",2017-03-01,7.86054173934903e-09,3,1.3184858228512564,0.1626016260162455,8.277559408974787e-09
2017,APR,700938000,HEAD,6.18,"LB / HEAD, LIVE BASIS",6.180000000000001,"HEAD × LB / HEAD, LIVE BASIS",2017-04-01,8.816756974225966e-09,4,-2.455527058112983,-0.1615508885298822,8.294441206996057e-09
2017,MAY,794438000,HEAD,6.18,"LB / HEAD, LIVE BASIS",6.18,"HEAD × LB / HEAD, LIVE BASIS",2017-05-01,7.779084082080666e-09,5,4.9470996276035795,0.16207455429497752,8.26347213965714e-09
2017,JUN,775332000,HEAD,6.16,"LB / HEAD, LIVE BASIS",6.16,"HEAD × LB / HEAD, LIVE BASIS",2017-06-01,7.944983568329439e-09,6,1.0799845641993766,0.32573289902280145,8.258494588938884e-09
2017,JUL,736363000,HEAD,6.14,"LB / HEAD, LIVE BASIS",6.14,"HEAD × LB / HEAD, LIVE BASIS",2017-07-01,8.33827881085823e-09,7,2.3614943527367593,0.8210180623973606,8.247877655207188e-09
2017,AUG,821855000,HEAD,6.18,"LB / HEAD, LIVE BASIS",6.180000000000001,"HEAD × LB / HEAD, LIVE BASIS",2017-08-01,7.519574620827275e-09,8,1.8330708583366162,1.4778325123152802,8.245684038807632e-09
2017,SEP,738887000,HEAD,6.25,"LB / HEAD, LIVE BASIS",6.249999999999999,"HEAD × LB / HEAD, LIVE BASIS",2017-09-01,8.458668240204523e-09,9,-2.4620547088066824,1.6260162601625883,8.274039340384146e-09
2017,OCT,794358000,HEAD,6.29,"LB / HEAD, LIVE BASIS",6.29,"HEAD × LB / HEAD, LIVE BASIS",2017-10-01,7.91834412191984e-09,10,6.948232918209363,1.4516129032257963,8.238288201211699e-09
2017,NOV,739470000,HEAD,6.27,"LB / HEAD, LIVE BASIS",6.27,"HEAD × LB / HEAD, LIVE BASIS",2017-11-01,8.479045803075175e-09,11,2.1381510794348024,0.9661835748792313,8.23008647316854e-09
2017,DEC,714811000,HEAD,6.27,"LB / HEAD, LIVE BASIS",6.27,"HEAD × LB / HEAD, LIVE BASIS",2017-12-01,8.77154940256935e-09,12,-0.7489534229837336,1.2924071082390798,8.244817665152934e-09
2018,JAN,782455000,HEAD,6.26,"LB / HEAD, LIVE BASIS",6.26,"HEAD × LB / HEAD, LIVE BASIS",2018-01-01,8.000460090356634e-09,1,2.9047776865938513,1.1308562197091865,8.233123090725847e-09
2018,FEB,703202000,HEAD,6.23,"LB / HEAD, LIVE BASIS",6.23,"HEAD × LB / HEAD, LIVE BASIS",2018-02-01,8.859474233577265e-09,2,1.8807019780620937,1.300813008130075,8.228896807281116e-09
2018,MAR,753248000,HEAD,6.24,"LB / HEAD, LIVE BASIS",6.240000000000001,"HEAD × LB / HEAD, LIVE BASIS",2018-03-01,8.284124219380603e-09,3,-3.88088727140945,1.2987012987013324,8.264195347283748e-09
2018,APR,741597000,HEAD,6.27,"LB / HEAD, LIVE BASIS",6.27,"HEAD × LB / HEAD, LIVE BASIS",2018-04-01,8.454726758603391e-09,4,5.800655692800216,1.4563106796116276,8.234026162648533e-09
2018,MAY,805212000,HEAD,6.25,"LB / HEAD, LIVE BASIS",6.25,"HEAD × LB / HEAD, LIVE BASIS",2018-05-01,7.761931019408554e-09,5,1.3561788333387836,1.1326860841424091,8.23259674075919e-09
2018,JUN,756015000,HEAD,6.22,"LB / HEAD, LIVE BASIS",6.219999999999999,"HEAD × LB / HEAD, LIVE BASIS",2018-06-01,8.227349986442067e-09,6,-2.4914488245035726,0.9740259740259605,8.25612727560191e-09
2018,JUL,786195000,HEAD,6.21,"LB / HEAD, LIVE BASIS",6.21,"HEAD × LB / HEAD, LIVE BASIS",2018-07-01,7.898803731898575e-09,7,6.767314490271792,1.140065146579805,8.219504352355271e-09
2018,AUG,834864000,HEAD,6.29,"LB / HEAD, LIVE BASIS",6.289999999999999,"HEAD × LB / HEAD, LIVE BASIS",2018-08-01,7.534161252611203e-09,8,1.5828826252806127,1.7799352750808906,8.220719905003931e-09
2018,SEP,728624000,HEAD,6.31,"LB / HEAD, LIVE BASIS",6.31,"HEAD × LB / HEAD, LIVE BASIS",2018-09-01,8.660159423790597e-09,9,-1.388980994387501,0.9600000000000053,8.237510836969438e-09
2018,OCT,831667000,HEAD,6.33,"LB / HEAD, LIVE BASIS",6.330000000000001,"HEAD × LB / HEAD, LIVE BASIS",2018-10-01,7.611219394300845e-09,10,4.696748821060526,0.6359300476947771,8.211917109667855e-09
2018,NOV,739229000,HEAD,6.29,"LB / HEAD, LIVE BASIS",6.29,"HEAD × LB / HEAD, LIVE BASIS",2018-11-01,8.5088653177838e-09,11,-0.03259090970559875,0.31897926634769647,8.214402069226907e-09
2018,DEC,698602000,HEAD,6.22,"LB / HEAD, LIVE BASIS",6.22,"HEAD × LB / HEAD, LIVE BASIS",2018-12-01,8.90349583883241e-09,12,-2.2675924125398206,-0.797448165869219,8.225397605582162e-09
2019,JAN,798458000,HEAD,6.26,"LB / HEAD, LIVE BASIS",6.26,"HEAD × LB / HEAD, LIVE BASIS",2019-01-01,7.840111815524423e-09,1,2.0452294381146485,0.0,8.212035249346145e-09
2019,FEB,706552000,HEAD,6.21,"LB / HEAD, LIVE BASIS",6.210000000000001,"HEAD × LB / HEAD, LIVE BASIS",2019-02-01,8.789162014968467e-09,2,0.47639227419717933,-0.32102728731941976,8.206175897795412e-09
2019,MAR,740331000,HEAD,6.2,"LB / HEAD, LIVE BASIS",6.199999999999999,"HEAD × LB / HEAD, LIVE BASIS",2019-03-01,8.374632427927508e-09,3,-1.714840265091977,-0.641025641025672,8.213718248507652e-09
2019,APR,768091000,HEAD,6.29,"LB / HEAD, LIVE BASIS",6.29,"HEAD × LB / HEAD, LIVE BASIS",2019-04-01,8.18913383961015e-09,4,3.572560298922456,0.31897926634769647,8.191585505258217e-09
2019,MAY,813274000,HEAD,6.33,"LB / HEAD, LIVE BASIS",6.330000000000001,"HEAD × LB / HEAD, LIVE BASIS",2019-05-01,7.783354687350143e-09,5,1.0012270060555384,1.2800000000000145,8.193370810920015e-09
2019,JUN,749607000,HEAD,6.33,"LB / HEAD, LIVE BASIS",6.33,"HEAD × LB / HEAD, LIVE BASIS",2019-06-01,8.444424878636405e-09,6,-0.8476022301144859,1.768488745980723,8.211460385269544e-09
2019,JUL,823511000,HEAD,6.32,"LB / HEAD, LIVE BASIS",6.319999999999999,"HEAD × LB / HEAD, LIVE BASIS",2019-07-01,7.67445729322377e-09,7,4.746405153937627,1.7713365539452353,8.19276484871331e-09
2019,AUG,815546000,HEAD,6.35,"LB / HEAD, LIVE BASIS",6.3500000000000005,"HEAD × LB / HEAD, LIVE BASIS",2019-08-01,7.78619477012946e-09,8,-2.3139098104601463,0.9538950715421546,8.213767641839831e-09
2019,SEP,776646000,HEAD,6.38,"LB / HEAD, LIVE BASIS",6.38,"HEAD × LB / HEAD, LIVE BASIS",2019-09-01,8.214810866211891e-09,9,6.59077933200114,1.109350237717921,8.176655262041605e-09
2019,OCT,859145000,HEAD,6.41,"LB / HEAD, LIVE BASIS",6.410000000000001,"HEAD × LB / HEAD, LIVE BASIS",2019-10-01,7.46090590063377e-09,10,3.303966611636633,1.2638230647709303,8.16412913756935e-09
2019,NOV,721361000,HEAD,6.39,"LB / HEAD, LIVE BASIS",6.390000000000001,"HEAD × LB / HEAD, LIVE BASIS",2019-11-01,8.85825543659832e-09,11,-2.4171129649946055,1.5898251192368873,8.193244980803894e-09
2019,DEC,766727000,HEAD,6.4,"LB / HEAD, LIVE BASIS",6.400000000000001,"HEAD × LB / HEAD, LIVE BASIS",2019-12-01,8.347169201032442e-09,12,9.751618231840165,2.893890675241173,8.146884427653895e-09
2020,JAN,830281000,HEAD,6.41,"LB / HEAD, LIVE BASIS",6.41,"HEAD × LB / HEAD, LIVE BASIS",2020-01-01,7.72027783364909e-09,1,3.9855571614286545,2.396166134185318,8.136898262497617e-09
2020,FEB,726073000,HEAD,6.34,"LB / HEAD, LIVE BASIS",6.34,"HEAD × LB / HEAD, LIVE BASIS",2020-02-01,8.731904367742637e-09,2,2.7628539725313983,2.0933977455716457,8.132126791895465e-09
