DATE,GLOBAL_CURNCY_SAR
2024-06-07,3.7505
2024-06-10,3.7502
2024-06-11,3.7505
2024-06-12,3.7512
2024-06-13,3.7516
2024-06-14,3.7517
2024-06-17,3.752
2024-06-18,3.7517
2024-06-19,3.7516
2024-06-20,3.7515
2024-06-21,3.7514
2024-06-24,3.7516
2024-06-25,3.752
2024-06-26,3.7516
2024-06-27,3.7515
2024-06-28,3.7517
2024-07-01,3.7517
2024-07-02,3.7515
2024-07-03,3.7514
2024-07-04,3.7512
2024-07-05,3.7512
2024-07-08,3.751
2024-07-09,3.7506
2024-07-10,3.7507
2024-07-11,3.7507
2024-07-12,3.7507
2024-07-15,3.7507
2024-07-16,3.7507
2024-07-17,3.7508
2024-07-18,3.7509
2024-07-19,3.7509
2024-07-22,3.751
2024-07-23,3.7512
2024-07-24,3.7514
2024-07-25,3.7516
2024-07-26,3.7516
2024-07-29,3.7515
2024-07-30,3.7516
2024-07-31,3.7519
2024-08-01,3.7527
2024-08-02,3.753
2024-08-05,3.754
2024-08-06,3.7546
2024-08-07,3.7535
2024-08-08,3.7527
2024-08-09,3.7535
2024-08-12,3.7538
2024-08-13,3.7543
2024-08-14,3.7531
2024-08-15,3.7527
2024-08-16,3.7527
2024-08-19,3.7523
2024-08-20,3.7523
2024-08-21,3.7522
2024-08-22,3.7522
2024-08-23,3.7522
2024-08-26,3.7523
2024-08-27,3.7523
2024-08-28,3.7526
2024-08-29,3.7527
2024-08-30,3.7527
2024-09-02,3.7527
2024-09-03,3.7532
2024-09-04,3.7534
2024-09-05,3.7538
2024-09-06,3.7539
2024-09-09,3.753
2024-09-10,3.7522
2024-09-11,3.7527
2024-09-12,3.7527
2024-09-13,3.753
2024-09-16,3.7531
2024-09-17,3.7534
2024-09-18,3.753
2024-09-19,3.7524
2024-09-20,3.7525
2024-09-23,3.7519
2024-09-24,3.7517
2024-09-25,3.752
2024-09-26,3.751
2024-09-27,3.7512
2024-09-30,3.7515
2024-10-01,3.7517
2024-10-02,3.7533
2024-10-03,3.7541
2024-10-04,3.7563
2024-10-07,3.7562
2024-10-08,3.7545
2024-10-09,3.755
2024-10-10,3.7548
2024-10-11,3.7556
2024-10-14,3.755
2024-10-15,3.7544
2024-10-16,3.7557
2024-10-17,3.7559
2024-10-18,3.756
2024-10-21,3.7557
2024-10-22,3.7555
2024-10-23,3.7554
2024-10-24,3.7561
2024-10-25,3.7559
2024-10-28,3.7555
2024-10-29,3.7556
2024-10-30,3.7557
2024-10-31,3.7557
2024-11-01,3.7558
2024-11-04,3.7561
2024-11-05,3.7565
2024-11-06,3.7567
2024-11-07,3.7562
2024-11-08,3.7561
2024-11-11,3.756
2024-11-12,3.7571
2024-11-13,3.7572
2024-11-14,3.7557
2024-11-15,3.7542
2024-11-18,3.7541
2024-11-19,3.7542
2024-11-20,3.7543
2024-11-21,3.7545
2024-11-22,3.7545
2024-11-25,3.7552
2024-11-26,3.7565
2024-11-27,3.7558
2024-11-28,3.7566
2024-11-29,3.7567
2024-12-02,3.757
2024-12-03,3.7571
2024-12-04,3.7573
2024-12-05,3.7566
2024-12-06,3.7567
2024-12-09,3.7564
2024-12-10,3.7574
2024-12-11,3.758
2024-12-12,3.7576
2024-12-13,3.7578
2024-12-16,3.7573
2024-12-17,3.7575
2024-12-18,3.7573
2024-12-19,3.7591
2024-12-20,3.7565
2024-12-23,3.7568
2024-12-24,3.7546
2024-12-25,3.755
2024-12-26,3.7551
2024-12-27,3.7552
2024-12-30,3.7562
2024-12-31,3.7568
2025-01-02,3.7556
2025-01-03,3.7553
2025-01-06,3.7543
2025-01-07,3.754
2025-01-08,3.7537
2025-01-09,3.7539
2025-01-10,3.7538
2025-01-13,3.754
2025-01-14,3.7536
2025-01-15,3.7531
2025-01-16,3.752
2025-01-17,3.7519
2025-01-20,3.7522
2025-01-21,3.7515
2025-01-22,3.7513
2025-01-23,3.751
2025-01-24,3.751
2025-01-27,3.7508
2025-01-28,3.7506
2025-01-29,3.7508
2025-01-30,3.7511
2025-01-31,3.7507
2025-02-03,3.7506
2025-02-04,3.7506
2025-02-05,3.7507
2025-02-06,3.7506
2025-02-07,3.7506
2025-02-10,3.7502
2025-02-11,3.7501
2025-02-12,3.7506
2025-02-13,3.7506
2025-02-14,3.7506
2025-02-17,3.7505
2025-02-18,3.7504
2025-02-19,3.7505
2025-02-20,3.7502
2025-02-21,3.7502
2025-02-24,3.7501
2025-02-25,3.7499
2025-02-26,3.7504
2025-02-27,3.7504
2025-02-28,3.7506
2025-03-03,3.7504
2025-03-04,3.7505
2025-03-05,3.7507
2025-03-06,3.7514
2025-03-07,3.7516
2025-03-10,3.7513
2025-03-11,3.7504
2025-03-12,3.7506
2025-03-13,3.7506
2025-03-14,3.7506
2025-03-17,3.7505
2025-03-18,3.7506
2025-03-19,3.7509
2025-03-20,3.751
2025-03-21,3.7512
2025-03-24,3.7513
2025-03-25,3.7517
2025-03-26,3.7515
2025-03-27,3.7511
2025-03-28,3.7511
2025-03-31,3.7512
2025-04-01,3.7512
2025-04-02,3.7513
2025-04-03,3.7516
2025-04-04,3.7529
2025-04-07,3.7548
2025-04-08,3.754
2025-04-09,3.7552
