CostName,R$_kg,Year,State,Month,Date
Mão de obra,0.19,2023,RS,12,2023-12-01
Sanidade,0.05,2023,RS,12,2023-12-01
Energia elétrica | Cama | Calefação,0.11,2023,RS,12,2023-12-01
Manutenção | Seguro | Funrural,0.04,2023,RS,12,2023-12-01
Transporte,0.06,2023,RS,12,2023-12-01
Outros,0.01,2023,RS,12,2023-12-01
Depreciação,0.11,2023,RS,12,2023-12-01
Custo de capital,0.18,2023,RS,12,2023-12-01
Total,4.57,2023,RS,12,2023-12-01
Ração,3.81,2023,SC,1,2023-01-01
Genética,0.89,2023,SC,1,2023-01-01
Mão de obra,0.15,2023,SC,1,2023-01-01
Sanidade,0.05,2023,SC,1,2023-01-01
Energia elétrica | Cama | Calefação,0.11,2023,SC,1,2023-01-01
Manutenção | Seguro | Funrural,0.04,2023,SC,1,2023-01-01
Transporte,0.08,2023,SC,1,2023-01-01
Outros,0.01,2023,SC,1,2023-01-01
Depreciação,0.12,2023,SC,1,2023-01-01
Custo de capital,0.18,2023,SC,1,2023-01-01
Total,5.43,2023,SC,1,2023-01-01
Ração,4.0,2023,SC,2,2023-02-01
Genética,0.86,2023,SC,2,2023-02-01
Mão de obra,0.19,2023,SC,2,2023-02-01
Sanidade,0.05,2023,SC,2,2023-02-01
Energia elétrica | Cama | Calefação,0.11,2023,SC,2,2023-02-01
Manutenção | Seguro | Funrural,0.04,2023,SC,2,2023-02-01
Transporte,0.08,2023,SC,2,2023-02-01
Outros,0.01,2023,SC,2,2023-02-01
Depreciação,0.12,2023,SC,2,2023-02-01
Custo de capital,0.19,2023,SC,2,2023-02-01
Total,5.64,2023,SC,2,2023-02-01
Ração,3.96,2023,SC,3,2023-03-01
Genética,0.9,2023,SC,3,2023-03-01
Mão de obra,0.2,2023,SC,3,2023-03-01
Sanidade,0.05,2023,SC,3,2023-03-01
Energia elétrica | Cama | Calefação,0.11,2023,SC,3,2023-03-01
Manutenção | Seguro | Funrural,0.04,2023,SC,3,2023-03-01
Transporte,0.08,2023,SC,3,2023-03-01
Outros,0.01,2023,SC,3,2023-03-01
Depreciação,0.12,2023,SC,3,2023-03-01
Custo de capital,0.19,2023,SC,3,2023-03-01
Total,5.65,2023,SC,3,2023-03-01
Ração,3.77,2023,SC,4,2023-04-01
Genética,0.85,2023,SC,4,2023-04-01
Mão de obra,0.2,2023,SC,4,2023-04-01
Sanidade,0.05,2023,SC,4,2023-04-01
Energia elétrica | Cama | Calefação,0.11,2023,SC,4,2023-04-01
Manutenção | Seguro | Funrural,0.04,2023,SC,4,2023-04-01
Transporte,0.08,2023,SC,4,2023-04-01
Outros,0.01,2023,SC,4,2023-04-01
Depreciação,0.12,2023,SC,4,2023-04-01
Custo de capital,0.18,2023,SC,4,2023-04-01
Total,5.39,2023,SC,4,2023-04-01
Ração,3.52,2023,SC,5,2023-05-01
Genética,0.83,2023,SC,5,2023-05-01
Mão de obra,0.19,2023,SC,5,2023-05-01
Sanidade,0.05,2023,SC,5,2023-05-01
Energia elétrica | Cama | Calefação,0.11,2023,SC,5,2023-05-01
Manutenção | Seguro | Funrural,0.04,2023,SC,5,2023-05-01
Transporte,0.08,2023,SC,5,2023-05-01
Outros,0.01,2023,SC,5,2023-05-01
Depreciação,0.11,2023,SC,5,2023-05-01
Custo de capital,0.19,2023,SC,5,2023-05-01
Total,5.13,2023,SC,5,2023-05-01
Ração,3.43,2023,SC,6,2023-06-01
Genética,0.79,2023,SC,6,2023-06-01
Mão de obra,0.19,2023,SC,6,2023-06-01
Sanidade,0.05,2023,SC,6,2023-06-01
Energia elétrica | Cama | Calefação,0.11,2023,SC,6,2023-06-01
Manutenção | Seguro | Funrural,0.04,2023,SC,6,2023-06-01
Transporte,0.07,2023,SC,6,2023-06-01
Outros,0.01,2023,SC,6,2023-06-01
Depreciação,0.11,2023,SC,6,2023-06-01
Custo de capital,0.2,2023,SC,6,2023-06-01
Total,5.02,2023,SC,6,2023-06-01
Ração,3.04,2023,SC,7,2023-07-01
Genética,0.78,2023,SC,7,2023-07-01
Mão de obra,0.19,2023,SC,7,2023-07-01
Sanidade,0.05,2023,SC,7,2023-07-01
Energia elétrica | Cama | Calefação,0.11,2023,SC,7,2023-07-01
Manutenção | Seguro | Funrural,0.04,2023,SC,7,2023-07-01
Transporte,0.07,2023,SC,7,2023-07-01
Outros,0.01,2023,SC,7,2023-07-01
Depreciação,0.11,2023,SC,7,2023-07-01
Custo de capital,0.2,2023,SC,7,2023-07-01
Total,4.61,2023,SC,7,2023-07-01
Ração,2.9,2023,SC,8,2023-08-01
Genética,0.78,2023,SC,8,2023-08-01
Mão de obra,0.19,2023,SC,8,2023-08-01
Sanidade,0.05,2023,SC,8,2023-08-01
Energia elétrica | Cama | Calefação,0.11,2023,SC,8,2023-08-01
Manutenção | Seguro | Funrural,0.04,2023,SC,8,2023-08-01
Transporte,0.07,2023,SC,8,2023-08-01
Outros,0.01,2023,SC,8,2023-08-01
Depreciação,0.11,2023,SC,8,2023-08-01
Custo de capital,0.2,2023,SC,8,2023-08-01
Total,4.47,2023,SC,8,2023-08-01
Ração,2.96,2023,SC,9,2023-09-01
Genética,0.74,2023,SC,9,2023-09-01
Mão de obra,0.19,2023,SC,9,2023-09-01
Sanidade,0.05,2023,SC,9,2023-09-01
Energia elétrica | Cama | Calefação,0.11,2023,SC,9,2023-09-01
Manutenção | Seguro | Funrural,0.04,2023,SC,9,2023-09-01
Transporte,0.07,2023,SC,9,2023-09-01
Outros,0.01,2023,SC,9,2023-09-01
Depreciação,0.11,2023,SC,9,2023-09-01
Custo de capital,0.19,2023,SC,9,2023-09-01
Total,4.47,2023,SC,9,2023-09-01
Ração,3.06,2023,SC,10,2023-10-01
Genética,0.74,2023,SC,10,2023-10-01
Mão de obra,0.19,2023,SC,10,2023-10-01
Sanidade,0.05,2023,SC,10,2023-10-01
Energia elétrica | Cama | Calefação,0.11,2023,SC,10,2023-10-01
Manutenção | Seguro | Funrural,0.04,2023,SC,10,2023-10-01
Transporte,0.07,2023,SC,10,2023-10-01
Outros,0.01,2023,SC,10,2023-10-01
Depreciação,0.11,2023,SC,10,2023-10-01
Custo de capital,0.19,2023,SC,10,2023-10-01
Total,4.58,2023,SC,10,2023-10-01
Ração,3.07,2023,SC,11,2023-11-01
Genética,0.74,2023,SC,11,2023-11-01
Mão de obra,0.2,2023,SC,11,2023-11-01
Sanidade,0.05,2023,SC,11,2023-11-01
Energia elétrica | Cama | Calefação,0.12,2023,SC,11,2023-11-01
Manutenção | Seguro | Funrural,0.04,2023,SC,11,2023-11-01
Transporte,0.07,2023,SC,11,2023-11-01
Outros,0.01,2023,SC,11,2023-11-01
Depreciação,0.11,2023,SC,11,2023-11-01
Custo de capital,0.18,2023,SC,11,2023-11-01
Total,4.6,2023,SC,11,2023-11-01
Ração,3.08,2023,SC,12,2023-12-01
Genética,0.75,2023,SC,12,2023-12-01
Mão de obra,0.2,2023,SC,12,2023-12-01
Sanidade,0.05,2023,SC,12,2023-12-01
Energia elétrica | Cama | Calefação,0.12,2023,SC,12,2023-12-01
Manutenção | Seguro | Funrural,0.04,2023,SC,12,2023-12-01
Transporte,0.08,2023,SC,12,2023-12-01
Outros,0.01,2023,SC,12,2023-12-01
Depreciação,0.11,2023,SC,12,2023-12-01
Custo de capital,0.18,2023,SC,12,2023-12-01
Total,4.61,2023,SC,12,2023-12-01
Ração,3.06,2024,SC,1,2024-01-01
Genética,0.67,2024,SC,1,2024-01-01
Mão de obra,0.2,2024,SC,1,2024-01-01
Sanidade,0.04,2024,SC,1,2024-01-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,1,2024-01-01
Manutenção | Seguro,0.03,2024,SC,1,2024-01-01
Transporte,0.08,2024,SC,1,2024-01-01
Funrural,0.01,2024,SC,1,2024-01-01
Outros,0.01,2024,SC,1,2024-01-01
Depreciação,0.11,2024,SC,1,2024-01-01
Custo de capital,0.18,2024,SC,1,2024-01-01
Total,4.5,2024,SC,1,2024-01-01
Ração,3.0,2024,SC,2,2024-02-01
Genética,0.74,2024,SC,2,2024-02-01
Mão de obra,0.2,2024,SC,2,2024-02-01
Sanidade,0.04,2024,SC,2,2024-02-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,2,2024-02-01
Manutenção | Seguro,0.03,2024,SC,2,2024-02-01
Transporte,0.08,2024,SC,2,2024-02-01
Funrural,0.01,2024,SC,2,2024-02-01
Outros,0.01,2024,SC,2,2024-02-01
Depreciação,0.12,2024,SC,2,2024-02-01
Custo de capital,0.19,2024,SC,2,2024-02-01
Total,4.53,2024,SC,2,2024-02-01
Ração,2.96,2024,SC,3,2024-03-01
Genética,0.79,2024,SC,3,2024-03-01
Mão de obra,0.21,2024,SC,3,2024-03-01
Sanidade,0.04,2024,SC,3,2024-03-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,3,2024-03-01
Manutenção | Seguro,0.03,2024,SC,3,2024-03-01
Transporte,0.08,2024,SC,3,2024-03-01
Funrural,0.01,2024,SC,3,2024-03-01
Outros,0.01,2024,SC,3,2024-03-01
Depreciação,0.12,2024,SC,3,2024-03-01
Custo de capital,0.19,2024,SC,3,2024-03-01
Total,4.56,2024,SC,3,2024-03-01
Ração,2.81,2024,SC,4,2024-04-01
Genética,0.83,2024,SC,4,2024-04-01
Mão de obra,0.21,2024,SC,4,2024-04-01
Sanidade,0.04,2024,SC,4,2024-04-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,4,2024-04-01
Manutenção | Seguro,0.03,2024,SC,4,2024-04-01
Transporte,0.08,2024,SC,4,2024-04-01
Funrural,0.01,2024,SC,4,2024-04-01
Outros,0.01,2024,SC,4,2024-04-01
Depreciação,0.12,2024,SC,4,2024-04-01
Custo de capital,0.19,2024,SC,4,2024-04-01
Total,4.44,2024,SC,4,2024-04-01
Ração,2.86,2024,SC,5,2024-05-01
Genética,0.85,2024,SC,5,2024-05-01
Mão de obra,0.21,2024,SC,5,2024-05-01
Sanidade,0.04,2024,SC,5,2024-05-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,5,2024-05-01
Manutenção | Seguro,0.03,2024,SC,5,2024-05-01
Transporte,0.08,2024,SC,5,2024-05-01
Funrural,0.01,2024,SC,5,2024-05-01
Outros,0.01,2024,SC,5,2024-05-01
Depreciação,0.12,2024,SC,5,2024-05-01
Custo de capital,0.19,2024,SC,5,2024-05-01
Total,4.51,2024,SC,5,2024-05-01
Ração,2.89,2024,SC,6,2024-06-01
Genética,0.89,2024,SC,6,2024-06-01
Mão de obra,0.21,2024,SC,6,2024-06-01
Sanidade,0.04,2024,SC,6,2024-06-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,6,2024-06-01
Manutenção | Seguro,0.03,2024,SC,6,2024-06-01
Transporte,0.08,2024,SC,6,2024-06-01
Funrural,0.01,2024,SC,6,2024-06-01
Outros,0.01,2024,SC,6,2024-06-01
Depreciação,0.12,2024,SC,6,2024-06-01
Custo de capital,0.2,2024,SC,6,2024-06-01
Total,4.6,2024,SC,6,2024-06-01
Ração,2.98,2024,SC,7,2024-07-01
Genética,0.95,2024,SC,7,2024-07-01
Mão de obra,0.21,2024,SC,7,2024-07-01
Sanidade,0.04,2024,SC,7,2024-07-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,7,2024-07-01
Manutenção | Seguro,0.03,2024,SC,7,2024-07-01
Transporte,0.08,2024,SC,7,2024-07-01
Funrural,0.01,2024,SC,7,2024-07-01
Outros,0.01,2024,SC,7,2024-07-01
Depreciação,0.12,2024,SC,7,2024-07-01
Custo de capital,0.2,2024,SC,7,2024-07-01
Total,4.75,2024,SC,7,2024-07-01
Ração,3.04,2024,SC,8,2024-08-01
Genética,0.97,2024,SC,8,2024-08-01
Mão de obra,0.21,2024,SC,8,2024-08-01
Sanidade,0.04,2024,SC,8,2024-08-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,8,2024-08-01
Manutenção | Seguro,0.03,2024,SC,8,2024-08-01
Transporte,0.08,2024,SC,8,2024-08-01
Funrural,0.01,2024,SC,8,2024-08-01
Outros,0.01,2024,SC,8,2024-08-01
Depreciação,0.12,2024,SC,8,2024-08-01
Custo de capital,0.2,2024,SC,8,2024-08-01
Total,4.85,2024,SC,8,2024-08-01
Ração,2.95,2024,SC,9,2024-09-01
Genética,0.97,2024,SC,9,2024-09-01
Mão de obra,0.21,2024,SC,9,2024-09-01
Sanidade,0.04,2024,SC,9,2024-09-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,9,2024-09-01
Manutenção | Seguro,0.03,2024,SC,9,2024-09-01
Transporte,0.09,2024,SC,9,2024-09-01
Funrural,0.01,2024,SC,9,2024-09-01
Outros,0.01,2024,SC,9,2024-09-01
Depreciação,0.12,2024,SC,9,2024-09-01
Custo de capital,0.2,2024,SC,9,2024-09-01
Total,4.76,2024,SC,9,2024-09-01
Ração,2.99,2024,SC,10,2024-10-01
Genética,0.97,2024,SC,10,2024-10-01
Mão de obra,0.21,2024,SC,10,2024-10-01
Sanidade,0.04,2024,SC,10,2024-10-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,10,2024-10-01
Manutenção | Seguro,0.03,2024,SC,10,2024-10-01
Transporte,0.08,2024,SC,10,2024-10-01
Funrural,0.01,2024,SC,10,2024-10-01
Outros,0.01,2024,SC,10,2024-10-01
Depreciação,0.12,2024,SC,10,2024-10-01
Custo de capital,0.2,2024,SC,10,2024-10-01
Total,4.8,2024,SC,10,2024-10-01
Ração,3.1,2024,SC,11,2024-11-01
Genética,0.98,2024,SC,11,2024-11-01
Mão de obra,0.21,2024,SC,11,2024-11-01
Sanidade,0.04,2024,SC,11,2024-11-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,11,2024-11-01
Manutenção | Seguro,0.03,2024,SC,11,2024-11-01
Transporte,0.09,2024,SC,11,2024-11-01
Funrural,0.01,2024,SC,11,2024-11-01
Outros,0.01,2024,SC,11,2024-11-01
Depreciação,0.12,2024,SC,11,2024-11-01
Custo de capital,0.2,2024,SC,11,2024-11-01
Total,4.92,2024,SC,11,2024-11-01
Ração,3.23,2024,SC,12,2024-12-01
Genética,0.98,2024,SC,12,2024-12-01
Mão de obra,0.21,2024,SC,12,2024-12-01
Sanidade,0.04,2024,SC,12,2024-12-01
Energia elétrica | Cama | Calefação,0.12,2024,SC,12,2024-12-01
Manutenção | Seguro,0.03,2024,SC,12,2024-12-01
Transporte,0.08,2024,SC,12,2024-12-01
Funrural,0.01,2024,SC,12,2024-12-01
Outros,0.01,2024,SC,12,2024-12-01
Depreciação,0.12,2024,SC,12,2024-12-01
Custo de capital,0.19,2024,SC,12,2024-12-01
Total,5.02,2024,SC,12,2024-12-01
Ração,3.07,2024,RS,1,2024-01-01
Genética,0.73,2024,RS,1,2024-01-01
Mão de obra,0.19,2024,RS,1,2024-01-01
Sanidade,0.04,2024,RS,1,2024-01-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,1,2024-01-01
Manutenção | Seguro,0.03,2024,RS,1,2024-01-01
Transporte,0.07,2024,RS,1,2024-01-01
Funrural,0.01,2024,RS,1,2024-01-01
Outros,0.01,2024,RS,1,2024-01-01
Depreciação,0.11,2024,RS,1,2024-01-01
Custo de capital,0.18,2024,RS,1,2024-01-01
Total,4.54,2024,RS,1,2024-01-01
Ração,3.0,2024,RS,2,2024-02-01
Genética,0.68,2024,RS,2,2024-02-01
Mão de obra,0.19,2024,RS,2,2024-02-01
Sanidade,0.04,2024,RS,2,2024-02-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,2,2024-02-01
Manutenção | Seguro,0.03,2024,RS,2,2024-02-01
Transporte,0.07,2024,RS,2,2024-02-01
Funrural,0.01,2024,RS,2,2024-02-01
Outros,0.01,2024,RS,2,2024-02-01
Depreciação,0.12,2024,RS,2,2024-02-01
Custo de capital,0.19,2024,RS,2,2024-02-01
Total,4.45,2024,RS,2,2024-02-01
Ração,3.05,2024,RS,3,2024-03-01
Genética,0.74,2024,RS,3,2024-03-01
Mão de obra,0.17,2024,RS,3,2024-03-01
Sanidade,0.04,2024,RS,3,2024-03-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,3,2024-03-01
Manutenção | Seguro,0.03,2024,RS,3,2024-03-01
Transporte,0.06,2024,RS,3,2024-03-01
Funrural,0.01,2024,RS,3,2024-03-01
Outros,0.01,2024,RS,3,2024-03-01
Depreciação,0.12,2024,RS,3,2024-03-01
Custo de capital,0.19,2024,RS,3,2024-03-01
Total,4.53,2024,RS,3,2024-03-01
Ração,2.82,2024,RS,4,2024-04-01
Genética,0.83,2024,RS,4,2024-04-01
Mão de obra,0.17,2024,RS,4,2024-04-01
Sanidade,0.04,2024,RS,4,2024-04-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,4,2024-04-01
Manutenção | Seguro,0.03,2024,RS,4,2024-04-01
Transporte,0.06,2024,RS,4,2024-04-01
Funrural,0.01,2024,RS,4,2024-04-01
Outros,0.01,2024,RS,4,2024-04-01
Depreciação,0.12,2024,RS,4,2024-04-01
Custo de capital,0.19,2024,RS,4,2024-04-01
Total,4.4,2024,RS,4,2024-04-01
Ração,2.87,2024,RS,5,2024-05-01
Genética,0.85,2024,RS,5,2024-05-01
Mão de obra,0.17,2024,RS,5,2024-05-01
Sanidade,0.04,2024,RS,5,2024-05-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,5,2024-05-01
Manutenção | Seguro,0.03,2024,RS,5,2024-05-01
Transporte,0.06,2024,RS,5,2024-05-01
Funrural,0.01,2024,RS,5,2024-05-01
Outros,0.01,2024,RS,5,2024-05-01
Depreciação,0.12,2024,RS,5,2024-05-01
Custo de capital,0.19,2024,RS,5,2024-05-01
Total,4.47,2024,RS,5,2024-05-01
Ração,2.91,2024,RS,6,2024-06-01
Genética,0.89,2024,RS,6,2024-06-01
Mão de obra,0.17,2024,RS,6,2024-06-01
Sanidade,0.04,2024,RS,6,2024-06-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,6,2024-06-01
Manutenção | Seguro,0.03,2024,RS,6,2024-06-01
Transporte,0.07,2024,RS,6,2024-06-01
Funrural,0.01,2024,RS,6,2024-06-01
Outros,0.01,2024,RS,6,2024-06-01
Depreciação,0.12,2024,RS,6,2024-06-01
Custo de capital,0.2,2024,RS,6,2024-06-01
Total,4.55,2024,RS,6,2024-06-01
Ração,2.93,2024,RS,7,2024-07-01
Genética,0.95,2024,RS,7,2024-07-01
Mão de obra,0.17,2024,RS,7,2024-07-01
Sanidade,0.04,2024,RS,7,2024-07-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,7,2024-07-01
Manutenção | Seguro,0.03,2024,RS,7,2024-07-01
Transporte,0.07,2024,RS,7,2024-07-01
Funrural,0.01,2024,RS,7,2024-07-01
Outros,0.01,2024,RS,7,2024-07-01
Depreciação,0.12,2024,RS,7,2024-07-01
Custo de capital,0.2,2024,RS,7,2024-07-01
Total,4.64,2024,RS,7,2024-07-01
Ração,2.99,2024,RS,8,2024-08-01
Genética,0.98,2024,RS,8,2024-08-01
Mão de obra,0.17,2024,RS,8,2024-08-01
Sanidade,0.04,2024,RS,8,2024-08-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,8,2024-08-01
Manutenção | Seguro,0.03,2024,RS,8,2024-08-01
Transporte,0.07,2024,RS,8,2024-08-01
Funrural,0.01,2024,RS,8,2024-08-01
Outros,0.01,2024,RS,8,2024-08-01
Depreciação,0.12,2024,RS,8,2024-08-01
Custo de capital,0.2,2024,RS,8,2024-08-01
Total,4.72,2024,RS,8,2024-08-01
Ração,3.06,2024,RS,9,2024-09-01
Genética,0.98,2024,RS,9,2024-09-01
Mão de obra,0.17,2024,RS,9,2024-09-01
Sanidade,0.04,2024,RS,9,2024-09-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,9,2024-09-01
Manutenção | Seguro,0.03,2024,RS,9,2024-09-01
Transporte,0.07,2024,RS,9,2024-09-01
Funrural,0.01,2024,RS,9,2024-09-01
Outros,0.01,2024,RS,9,2024-09-01
Depreciação,0.12,2024,RS,9,2024-09-01
Custo de capital,0.2,2024,RS,9,2024-09-01
Total,4.8,2024,RS,9,2024-09-01
Ração,2.96,2024,RS,10,2024-10-01
Genética,0.98,2024,RS,10,2024-10-01
Mão de obra,0.17,2024,RS,10,2024-10-01
Sanidade,0.04,2024,RS,10,2024-10-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,10,2024-10-01
Manutenção | Seguro,0.03,2024,RS,10,2024-10-01
Transporte,0.07,2024,RS,10,2024-10-01
Funrural,0.01,2024,RS,10,2024-10-01
Outros,0.01,2024,RS,10,2024-10-01
Depreciação,0.12,2024,RS,10,2024-10-01
Custo de capital,0.2,2024,RS,10,2024-10-01
Total,4.71,2024,RS,10,2024-10-01
Ração,3.04,2024,RS,11,2024-11-01
Genética,0.98,2024,RS,11,2024-11-01
Mão de obra,0.17,2024,RS,11,2024-11-01
Sanidade,0.04,2024,RS,11,2024-11-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,11,2024-11-01
Manutenção | Seguro,0.03,2024,RS,11,2024-11-01
Transporte,0.07,2024,RS,11,2024-11-01
Funrural,0.01,2024,RS,11,2024-11-01
Outros,0.01,2024,RS,11,2024-11-01
Depreciação,0.12,2024,RS,11,2024-11-01
Custo de capital,0.19,2024,RS,11,2024-11-01
Total,4.77,2024,RS,11,2024-11-01
Ração,3.11,2024,RS,12,2024-12-01
Genética,0.99,2024,RS,12,2024-12-01
Mão de obra,0.17,2024,RS,12,2024-12-01
Sanidade,0.04,2024,RS,12,2024-12-01
Energia elétrica | Cama | Calefação,0.11,2024,RS,12,2024-12-01
Manutenção | Seguro,0.03,2024,RS,12,2024-12-01
Transporte,0.08,2024,RS,12,2024-12-01
Funrural,0.01,2024,RS,12,2024-12-01
Outros,0.01,2024,RS,12,2024-12-01
Depreciação,0.12,2024,RS,12,2024-12-01
Custo de capital,0.19,2024,RS,12,2024-12-01
Total,4.86,2024,RS,12,2024-12-01
Ração,3.0,2024,PR,1,2024-01-01
Genética,0.65,2024,PR,1,2024-01-01
Mão de obra,0.18,2024,PR,1,2024-01-01
Sanidade,0.04,2024,PR,1,2024-01-01
Energia elétrica | Cama | Calefação,0.11,2024,PR,1,2024-01-01
Manutenção | Seguro,0.03,2024,PR,1,2024-01-01
Transporte,0.08,2024,PR,1,2024-01-01
Funrural,0.01,2024,PR,1,2024-01-01
Outros,0.01,2024,PR,1,2024-01-01
Depreciação,0.11,2024,PR,1,2024-01-01
Custo de capital,0.18,2024,PR,1,2024-01-01
Total,4.39,2024,PR,1,2024-01-01
Ração,2.96,2024,PR,2,2024-02-01
Genética,0.66,2024,PR,2,2024-02-01
Mão de obra,0.18,2024,PR,2,2024-02-01
Sanidade,0.04,2024,PR,2,2024-02-01
Energia elétrica | Cama | Calefação,0.11,2024,PR,2,2024-02-01
Manutenção | Seguro,0.03,2024,PR,2,2024-02-01
Transporte,0.08,2024,PR,2,2024-02-01
Funrural,0.01,2024,PR,2,2024-02-01
Outros,0.01,2024,PR,2,2024-02-01
Depreciação,0.12,2024,PR,2,2024-02-01
Custo de capital,0.19,2024,PR,2,2024-02-01
Total,4.38,2024,PR,2,2024-02-01
Ração,2.84,2024,PR,3,2024-03-01
Genética,0.65,2024,PR,3,2024-03-01
Mão de obra,0.21,2024,PR,3,2024-03-01
Sanidade,0.04,2024,PR,3,2024-03-01
Energia elétrica | Cama | Calefação,0.11,2024,PR,3,2024-03-01
Manutenção | Seguro,0.03,2024,PR,3,2024-03-01
Transporte,0.08,2024,PR,3,2024-03-01
Funrural,0.01,2024,PR,3,2024-03-01
Outros,0.01,2024,PR,3,2024-03-01
Depreciação,0.12,2024,PR,3,2024-03-01
Custo de capital,0.18,2024,PR,3,2024-03-01
Total,4.27,2024,PR,3,2024-03-01
Ração,2.83,2024,PR,4,2024-04-01
Genética,0.66,2024,PR,4,2024-04-01
Mão de obra,0.21,2024,PR,4,2024-04-01
Sanidade,0.04,2024,PR,4,2024-04-01
Energia elétrica | Cama | Calefação,0.11,2024,PR,4,2024-04-01
Manutenção | Seguro,0.03,2024,PR,4,2024-04-01
Transporte,0.08,2024,PR,4,2024-04-01
Funrural,0.01,2024,PR,4,2024-04-01
Outros,0.01,2024,PR,4,2024-04-01
Depreciação,0.12,2024,PR,4,2024-04-01
Custo de capital,0.19,2024,PR,4,2024-04-01
Total,4.28,2024,PR,4,2024-04-01
Ração,2.95,2024,PR,5,2024-05-01
Genética,0.68,2024,PR,5,2024-05-01
Mão de obra,0.21,2024,PR,5,2024-05-01
Sanidade,0.04,2024,PR,5,2024-05-01
Energia elétrica | Cama | Calefação,0.12,2024,PR,5,2024-05-01
Manutenção | Seguro,0.03,2024,PR,5,2024-05-01
Transporte,0.07,2024,PR,5,2024-05-01
Funrural,0.01,2024,PR,5,2024-05-01
Outros,0.01,2024,PR,5,2024-05-01
Depreciação,0.12,2024,PR,5,2024-05-01
Custo de capital,0.19,2024,PR,5,2024-05-01
Total,4.42,2024,PR,5,2024-05-01
Ração,3.09,2024,PR,6,2024-06-01
Genética,0.69,2024,PR,6,2024-06-01
Mão de obra,0.21,2024,PR,6,2024-06-01
Sanidade,0.04,2024,PR,6,2024-06-01
Energia elétrica | Cama | Calefação,0.11,2024,PR,6,2024-06-01
Manutenção | Seguro,0.03,2024,PR,6,2024-06-01
Transporte,0.07,2024,PR,6,2024-06-01
Funrural,0.01,2024,PR,6,2024-06-01
Outros,0.01,2024,PR,6,2024-06-01
Depreciação,0.12,2024,PR,6,2024-06-01
Custo de capital,0.2,2024,PR,6,2024-06-01
Total,4.58,2024,PR,6,2024-06-01
Ração,3.1,2024,PR,7,2024-07-01
Genética,0.7,2024,PR,7,2024-07-01
Mão de obra,0.21,2024,PR,7,2024-07-01
Sanidade,0.04,2024,PR,7,2024-07-01
Energia elétrica | Cama | Calefação,0.12,2024,PR,7,2024-07-01
Manutenção | Seguro,0.03,2024,PR,7,2024-07-01
Transporte,0.07,2024,PR,7,2024-07-01
Funrural,0.01,2024,PR,7,2024-07-01
Outros,0.01,2024,PR,7,2024-07-01
Depreciação,0.12,2024,PR,7,2024-07-01
Custo de capital,0.2,2024,PR,7,2024-07-01
Total,4.61,2024,PR,7,2024-07-01
Ração,3.02,2024,PR,8,2024-08-01
Genética,0.7,2024,PR,8,2024-08-01
Mão de obra,0.22,2024,PR,8,2024-08-01
Sanidade,0.04,2024,PR,8,2024-08-01
Energia elétrica | Cama | Calefação,0.11,2024,PR,8,2024-08-01
Manutenção | Seguro,0.03,2024,PR,8,2024-08-01
Transporte,0.07,2024,PR,8,2024-08-01
Funrural,0.01,2024,PR,8,2024-08-01
Outros,0.01,2024,PR,8,2024-08-01
Depreciação,0.12,2024,PR,8,2024-08-01
Custo de capital,0.2,2024,PR,8,2024-08-01
Total,4.53,2024,PR,8,2024-08-01
Ração,3.04,2024,PR,9,2024-09-01
Genética,0.76,2024,PR,9,2024-09-01
Mão de obra,0.22,2024,PR,9,2024-09-01
Sanidade,0.04,2024,PR,9,2024-09-01
Energia elétrica | Cama | Calefação,0.11,2024,PR,9,2024-09-01
Manutenção | Seguro,0.03,2024,PR,9,2024-09-01
Transporte,0.07,2024,PR,9,2024-09-01
Funrural,0.01,2024,PR,9,2024-09-01
Outros,0.01,2024,PR,9,2024-09-01
Depreciação,0.12,2024,PR,9,2024-09-01
Custo de capital,0.2,2024,PR,9,2024-09-01
Total,4.61,2024,PR,9,2024-09-01
Ração,3.09,2024,PR,10,2024-10-01
Genética,0.79,2024,PR,10,2024-10-01
Mão de obra,0.21,2024,PR,10,2024-10-01
Sanidade,0.04,2024,PR,10,2024-10-01
Energia elétrica | Cama | Calefação,0.11,2024,PR,10,2024-10-01
