DATE,GLOBAL_CURNCY_DOP
2011-12-29,38.945
2011-12-30,38.675
2012-01-02,38.965
2012-01-03,38.575
2012-01-04,38.825
2012-01-05,38.995
2012-01-06,39.085
2012-01-09,38.85
2012-01-10,39.065
2012-01-11,39.185
2012-01-12,39.215
2012-01-13,38.875
2012-01-16,39.015
2012-01-17,38.915
2012-01-18,39.015
2012-01-19,38.965
2012-01-20,38.9
2012-01-23,39.005
2012-01-24,38.55
2012-01-25,39.035
2012-01-26,38.9
2012-01-27,38.8
2012-01-30,38.9
2012-01-31,39.025
2012-02-01,38.875
2012-02-02,39.065
2012-02-03,38.93
2012-02-06,39.065
2012-02-07,38.9
2012-02-08,38.9
2012-02-09,39.075
2012-02-10,38.93
2012-02-13,39.085
2012-02-14,38.95
2012-02-15,38.9
2012-02-16,39.085
2012-02-17,39.095
2012-02-20,39.115
2012-02-21,38.95
2012-02-22,39.115
2012-02-23,39.023
2012-02-24,39.115
2012-02-27,39.0
2012-02-28,39.075
2012-02-29,39.065
2012-03-01,39.095
2012-03-02,39.115
2012-03-05,39.115
2012-03-06,39.023
2012-03-07,39.175
2012-03-08,39.155
2012-03-09,39.05
2012-03-12,39.05
2012-03-13,39.085
2012-03-14,39.125
2012-03-15,39.145
2012-03-16,39.135
2012-03-19,39.095
2012-03-20,39.135
2012-03-21,39.155
2012-03-22,39.135
2012-03-23,39.135
2012-03-26,39.125
2012-03-27,39.145
2012-03-28,39.145
2012-03-29,39.135
2012-03-30,39.09
2012-04-02,39.125
2012-04-03,39.125
2012-04-04,39.025
2012-04-05,38.975
2012-04-09,39.095
2012-04-10,39.145
2012-04-11,39.145
2012-04-12,39.05
2012-04-13,39.05
2012-04-16,39.075
2012-04-17,38.975
2012-04-18,39.085
2012-04-19,39.05
2012-04-20,39.145
2012-04-23,39.115
2012-04-24,39.05
2012-04-25,39.05
2012-04-26,39.05
2012-04-27,39.145
2012-04-30,39.05
2012-05-01,39.05
2012-05-02,39.05
2012-05-03,38.975
2012-05-04,39.025
2012-05-07,39.025
2012-05-08,38.975
2012-05-09,39.05
2012-05-10,38.975
2012-05-11,39.1
2012-05-14,39.1
2012-05-15,39.1
2012-05-16,39.155
2012-05-17,39.165
2012-05-18,39.155
2012-05-21,39.165
2012-05-22,39.125
2012-05-23,38.725
2012-05-24,38.975
2012-05-25,39.05
2012-05-28,38.985
2012-05-29,39.025
2012-05-30,39.05
2012-05-31,39.195
2012-06-01,39.205
2012-06-04,39.195
2012-06-05,39.05
2012-06-06,39.125
2012-06-07,39.125
2012-06-08,39.1
2012-06-11,39.195
2012-06-12,39.05
2012-06-13,39.075
2012-06-14,39.05
2012-06-15,39.05
2012-06-18,39.05
2012-06-19,39.13
2012-06-20,39.185
2012-06-21,39.1
2012-06-22,39.1
2012-06-25,39.205
2012-06-26,39.1
2012-06-27,39.125
2012-06-28,39.1
2012-06-29,39.205
2012-07-02,39.1
2012-07-03,39.1
2012-07-04,39.215
2012-07-05,39.15
2012-07-06,39.225
2012-07-09,39.1
2012-07-10,39.142
2012-07-11,39.215
2012-07-12,39.11
2012-07-13,39.1
2012-07-16,39.1
2012-07-17,39.1
2012-07-18,39.215
2012-07-19,39.1
2012-07-20,39.055
2012-07-23,39.1
2012-07-24,39.165
2012-07-25,38.885
2012-07-26,39.03
2012-07-27,39.195
2012-07-30,39.1
2012-07-31,39.215
2012-08-01,39.225
2012-08-02,39.1
2012-08-03,39.035
2012-08-06,39.1
2012-08-07,39.235
2012-08-08,39.235
2012-08-09,39.215
2012-08-10,39.13
2012-08-13,39.1
2012-08-14,39.215
2012-08-15,39.215
2012-08-16,39.15
2012-08-17,39.215
2012-08-20,39.1
2012-08-21,39.215
2012-08-22,39.04
2012-08-23,39.13
2012-08-24,39.09
2012-08-27,39.14
2012-08-28,39.235
2012-08-29,39.255
2012-08-30,39.265
2012-08-31,39.255
2012-09-03,39.255
2012-09-04,39.1
2012-09-05,39.315
2012-09-06,39.355
2012-09-07,39.37
2012-09-10,39.375
2012-09-11,39.395
2012-09-12,39.165
2012-09-13,39.385
2012-09-14,39.155
2012-09-17,39.375
2012-09-18,39.26
2012-09-19,39.25
2012-09-20,39.375
2012-09-21,39.365
2012-09-24,39.225
2012-09-25,39.3
2012-09-26,39.175
2012-09-27,39.1
2012-09-28,39.215
2012-10-01,39.29
2012-10-02,39.1
2012-10-03,39.3
2012-10-04,39.2
2012-10-05,39.485
2012-10-08,39.23
2012-10-09,39.1
2012-10-10,39.465
2012-10-11,39.565
2012-10-12,39.285
2012-10-15,39.1
2012-10-16,39.375
2012-10-17,39.345
2012-10-18,39.655
2012-10-19,39.345
2012-10-22,39.1
2012-10-23,39.665
2012-10-24,39.365
2012-10-25,39.45
2012-10-26,39.46
2012-10-29,39.795
2012-10-30,39.765
2012-10-31,39.575
2012-11-01,39.815
2012-11-02,39.975
2012-11-05,39.605
2012-11-06,39.75
2012-11-07,39.965
2012-11-08,39.89
2012-11-09,40.115
2012-11-12,40.165
2012-11-13,39.785
2012-11-14,39.79
2012-11-15,39.845
2012-11-16,39.8
2012-11-19,40.165
2012-11-20,39.8
2012-11-21,39.85
2012-11-22,39.765
2012-11-23,39.765
2012-11-26,40.155
2012-11-27,40.125
2012-11-28,40.145
2012-11-29,39.9
2012-11-30,39.77
2012-12-03,40.215
2012-12-04,40.15
2012-12-05,40.365
2012-12-06,40.225
2012-12-07,40.265
2012-12-10,40.225
2012-12-11,40.365
2012-12-12,40.355
2012-12-13,39.82
2012-12-14,39.82
2012-12-17,40.255
2012-12-18,39.925
2012-12-19,39.87
2012-12-20,40.435
2012-12-21,40.425
2012-12-24,40.115
2012-12-26,40.2
2012-12-27,40.455
2012-12-28,40.375
2012-12-31,39.92
2013-01-02,40.325
2013-01-03,40.425
2013-01-04,40.715
2013-01-07,40.885
2013-01-08,40.675
2013-01-09,40.965
2013-01-10,40.915
2013-01-11,40.61
2013-01-14,40.765
2013-01-15,40.865
2013-01-16,40.865
2013-01-17,40.815
2013-01-18,40.375
2013-01-21,40.575
2013-01-22,40.47
2013-01-23,40.825
2013-01-24,40.815
2013-01-25,40.825
2013-01-28,40.865
2013-01-29,40.835
2013-01-30,40.635
2013-01-31,40.7
2013-02-01,40.71
2013-02-04,40.895
2013-02-05,40.955
2013-02-06,40.7
2013-02-07,40.675
2013-02-08,40.975
2013-02-11,40.965
2013-02-12,40.58
2013-02-13,40.975
2013-02-14,41.025
2013-02-15,40.745
2013-02-18,40.85
2013-02-19,40.775
2013-02-20,41.075
2013-02-21,40.9
2013-02-22,41.115
2013-02-25,40.62
2013-02-26,40.75
2013-02-27,40.875
2013-02-28,40.9
2013-03-01,40.9
2013-03-04,40.805
2013-03-05,41.05
2013-03-06,40.93
2013-03-07,41.025
2013-03-08,41.05
2013-03-11,40.865
2013-03-12,40.76
2013-03-13,41.175
2013-03-14,41.205
2013-03-15,41.1
2013-03-18,41.1
2013-03-19,41.1
2013-03-20,41.1
2013-03-21,41.175
2013-03-22,41.15
2013-03-25,41.1
2013-03-26,41.15
2013-03-27,41.03
2013-03-28,40.86
2013-04-01,40.94
2013-04-02,41.15
2013-04-03,41.1
2013-04-04,41.15
2013-04-05,41.11
2013-04-08,41.025
2013-04-09,41.255
2013-04-10,41.21
2013-04-11,41.15
2013-04-12,41.255
2013-04-15,40.955
2013-04-16,41.075
2013-04-17,41.15
2013-04-18,41.125
2013-04-19,40.985
2013-04-22,40.985
2013-04-23,41.165
2013-04-24,41.165
2013-04-25,41.175
2013-04-26,41.175
2013-04-29,41.1
2013-04-30,41.1
2013-05-01,41.175
2013-05-02,40.955
2013-05-03,41.175
2013-05-06,41.175
2013-05-07,41.175
2013-05-08,41.1
2013-05-09,40.955
2013-05-10,41.205
2013-05-13,41.205
2013-05-14,41.1
2013-05-15,41.1
2013-05-16,41.245
2013-05-17,41.265
2013-05-20,41.04
2013-05-21,41.265
2013-05-22,41.265
2013-05-23,41.19
2013-05-24,41.21
2013-05-27,41.04
2013-05-28,41.305
2013-05-29,41.205
2013-05-30,41.2
2013-05-31,41.11
2013-06-03,41.395
2013-06-04,41.415
2013-06-05,41.525
2013-06-06,41.275
2013-06-07,41.405
2013-06-10,41.5
2013-06-11,41.3
2013-06-12,41.3
2013-06-13,41.35
2013-06-14,41.325
2013-06-17,41.3
2013-06-18,41.715
2013-06-19,41.325
2013-06-20,41.5
2013-06-21,41.365
2013-06-24,41.765
2013-06-25,41.715
2013-06-26,41.965
2013-06-27,41.55
2013-06-28,42.015
2013-07-01,42.065
2013-07-02,42.135
2013-07-03,41.965
2013-07-04,42.015
2013-07-05,41.645
2013-07-08,41.87
2013-07-09,41.8
2013-07-10,41.8
2013-07-11,41.91
2013-07-12,42.015
2013-07-15,41.8
2013-07-16,41.8
2013-07-17,41.745
2013-07-18,41.84
2013-07-19,42.015
2013-07-22,42.025
2013-07-23,41.94
2013-07-24,41.84
2013-07-25,41.98
2013-07-26,41.97
2013-07-29,41.965
2013-07-30,41.945
2013-07-31,41.935
2013-08-01,41.895
2013-08-02,42.094
2013-08-05,41.945
2013-08-06,41.945
2013-08-07,42.07
2013-08-08,42.158
2013-08-09,42.21
2013-08-12,42.245
2013-08-13,42.1
2013-08-14,42.17
2013-08-15,42.195
2013-08-16,42.245
2013-08-19,42.22
2013-08-20,42.277
2013-08-21,42.302
2013-08-22,42.915
2013-08-23,42.445
2013-08-26,42.805
2013-08-27,42.88
2013-08-28,42.845
2013-08-29,43.065
2013-08-30,42.965
2013-09-02,42.7
2013-09-03,42.725
2013-09-04,42.7
2013-09-05,42.85
2013-09-06,42.625
2013-09-09,42.65
2013-09-10,42.575
2013-09-11,42.785
2013-09-12,42.765
2013-09-13,42.735
2013-09-16,42.735
2013-09-17,42.685
2013-09-18,42.685
2013-09-19,42.635
2013-09-20,42.615
2013-09-23,42.575
2013-09-24,42.545
2013-09-25,42.575
2013-09-26,42.565
2013-09-27,42.565
2013-09-30,42.445
2013-10-01,42.495
2013-10-02,42.35
2013-10-03,42.47
2013-10-04,42.477
2013-10-07,42.545
2013-10-08,42.545
2013-10-09,42.495
2013-10-10,42.58
2013-10-11,42.476
2013-10-14,42.504
2013-10-15,42.521
2013-10-16,42.555
2013-10-17,42.595
2013-10-18,42.545
2013-10-21,42.525
2013-10-22,42.545
2013-10-23,42.51
2013-10-24,42.495
2013-10-25,42.58
2013-10-28,42.504
2013-10-29,42.595
2013-10-30,42.375
2013-10-31,42.565
2013-11-01,42.385
2013-11-04,42.52
2013-11-05,42.48
2013-11-06,42.565
2013-11-07,42.493
2013-11-08,42.49
2013-11-11,42.49
2013-11-12,42.497
2013-11-13,42.494
2013-11-14,42.494
2013-11-15,42.492
2013-11-18,42.492
2013-11-19,42.495
2013-11-20,42.496
2013-11-21,42.499
2013-11-22,42.494
2013-11-25,42.488
2013-11-26,42.502
2013-11-27,42.502
2013-11-28,42.501
2013-11-29,42.495
2013-12-02,42.496
2013-12-03,42.522
2013-12-04,42.548
2013-12-05,42.563
2013-12-06,42.572
2013-12-09,42.577
2013-12-10,42.606
2013-12-11,42.605
2013-12-12,42.625
2013-12-13,42.628
2013-12-16,42.699
2013-12-17,42.696
2013-12-18,42.724
2013-12-19,42.712
2013-12-20,42.713
2013-12-23,42.732
2013-12-24,42.745
2013-12-25,42.745
2013-12-26,42.703
2013-12-27,42.733
2013-12-30,42.731
2013-12-31,42.7
2014-01-01,42.71
2014-01-02,42.727
2014-01-03,42.793
2014-01-06,42.695
2014-01-07,42.585
