State,Animal,Gender,Slaughtered_Animals,Date
SP,Coelho,Female,0,2004-10-01
SP,Suino,Female,2474,2004-10-01
MG,Vaca,Female,0,2005-10-01
MS,Frango,Female,0,2005-10-01
PR,Galo,Female,0,2005-10-01
RS,Galinha,Female,0,2005-10-01
RS,Ovelha,Female,0,2005-10-01
SC,Novilhao,Female,0,2005-10-01
TO,Equino,Female,131,2005-10-01
AL,Frango,Female,0,2006-10-01
BA,Frango,Female,0,2006-10-01
MT,Muar,Female,49,2006-10-01
PE,Frango,Female,0,2006-10-01
PR,Novilhao,Female,0,2006-10-01
PR,Novilho Intermediario,Female,0,2006-10-01
PR,Porca Matrizeira,Female,0,2006-10-01
RS,Caprino,Female,0,2006-10-01
SC,Marreco,Female,0,2006-10-01
SP,Bufala,Female,0,2006-10-01
SP,Cordeiro,Female,0,2006-10-01
TO,Faizão,Female,0,2006-10-01
BA,Cordeira,Female,0,2007-10-01
MS,Bufalo,Female,0,2007-10-01
PR,Avestruz,Female,0,2007-10-01
SC,"Suino Tipo Carne,",Female,204000,2007-10-01
SP,Galinha,Female,0,2007-10-01
MG,Ovino,Female,3,2008-10-01
PR,Bovino,Female,25426,2008-10-01
SE,Bovino,Female,780,2008-10-01
SP,Novilhao,Female,0,2008-10-01
GO,Bufala,Female,0,2009-10-01
MG,Bovino,Female,31654,2009-10-01
PR,"Suino Tipo Carne,",Female,121092,2009-10-01
RS,Suino,Female,236980,2009-10-01
SC,Coelha,Female,0,2009-10-01
SC,Porco Matrizeiro,Female,0,2009-10-01
BA,Ovino,Female,45,2010-10-01
MG,Coelho,Female,0,2010-10-01
RS,Ovino,Female,0,2010-10-01
SC,Novilha Precoce,Female,0,2010-10-01
SE,Bovino,Female,47,2010-10-01
SP,Bovino,Female,33302,2010-10-01
SP,Coelha,Female,0,2010-10-01
SP,Leitao,Female,0,2010-10-01
BA,Bufalo,Female,0,2011-10-01
MG,Nonato,Female,0,2011-10-01
MT,"Suino Tipo Carne,",Female,69103,2011-10-01
MT,Vaca,Female,0,2011-10-01
PA,Frango,Female,0,2011-10-01
PR,Porco Nao Classificado,Female,0,2011-10-01
SC,Coelho,Female,0,2011-10-01
SP,Leitao,Female,0,2011-10-01
SP,Muar,Female,4,2011-10-01
TO,Equino,Female,9,2011-10-01
BA,Ovino,Female,844,2012-10-01
GO,Novilho Precoce,Female,0,2012-10-01
MA,Frango,Female,0,2012-10-01
RO,Touro/Touruno,Female,0,2012-10-01
RS,Bovino,Female,30542,2012-10-01
SC,Codorna,Female,0,2012-10-01
SP,Cateto,Female,0,2012-10-01
SP,Novilha Precoce,Female,0,2012-10-01
TO,Bovino,Female,18242,2012-10-01
MG,Leitoa,Female,0,2013-10-01
MT,Suino,Female,7984,2013-10-01
PR,Leitao,Female,0,2013-10-01
PR,Porco Nao Classificado,Female,0,2013-10-01
RS,Cordeira,Female,0,2013-10-01
RS,Cordeiro,Female,0,2013-10-01
SC,Pato,Female,0,2013-10-01
MT,Galinha,Female,0,2014-10-01
PR,Equino,Female,223,2014-10-01
RS,Galo,Female,0,2014-10-01
SP,Galinha,Female,0,2014-10-01
DF,Galinha,Female,0,2015-10-01
MG,"Suino Tipo Carne,",Female,56034,2015-10-01
MT,Galinha,Female,0,2015-10-01
RO,Frango,Female,0,2015-10-01
GO,Novilho Precoce,Female,0,2016-10-01
MS,Bufala,Female,0,2016-10-01
MS,Galinha,Female,0,2016-10-01
MT,Porca Matrizeira,Female,0,2016-10-01
MT,Vaca,Female,0,2016-10-01
RS,Bubalino Jovem,Female,0,2016-10-01
RS,Porco Matrizeiro,Female,0,2016-10-01
DF,Bufalo,Female,0,2017-10-01
DF,Suino,Female,7124,2017-10-01
GO,Porco Matrizeiro,Female,0,2017-10-01
MA,Bovino,Female,1197,2017-10-01
MG,Bufala,Female,0,2017-10-01
MG,"Suino Tipo Banha,",Female,0,2017-10-01
MG,"Suino Tipo Carne,",Female,60232,2017-10-01
SE,Suino,Female,0,2017-10-01
SP,Galinha De Postura,Female,0,2017-10-01
TO,Bovino,Female,19297,2017-10-01
AC,Bovino,Female,4491,2018-10-01
BA,Muar,Female,10,2018-10-01
MS,Galinha,Female,0,2018-10-01
SC,Pato,Female,0,2018-10-01
TO,Galinha,Female,0,2018-10-01
BA,Bovino,Female,3877,2019-10-01
GO,"Suino Tipo Carne,",Female,5955,2019-10-01
PR,Bufala,Female,0,2019-10-01
PR,Galinha,Female,0,2019-10-01
PR,Leitoa,Female,0,2019-10-01
PR,Porco Nao Classificado,Female,0,2019-10-01
RJ,Coelho,Female,0,2019-10-01
RS,Porca Matrizeira,Female,0,2019-10-01
SC,Bufalo,Female,0,2019-10-01
DF,Porco Nao Classificado,Female,0,2020-10-01
GO,Leitoa,Female,0,2020-10-01
MG,Bufala,Female,0,2020-10-01
MG,Bufalo,Female,0,2020-10-01
MG,Novilha Precoce,Female,0,2020-10-01
MG,Suino,Female,56149,2020-10-01
MT,Suino,Female,15476,2020-10-01
SC,Frango,Female,0,2020-10-01
DF,Suíno,Female,1602,2021-10-01
MT,Pintado,Female,0,2021-10-01
SP,Frango,Female,3051013,2021-10-01
SP,Galinha,Female,2867765,2021-10-01
TO,Bovino,Female,5122,2021-10-01
GO,Bovino,Female,51105,2022-10-01
MT,Peixe,Female,0,2022-10-01
PA,Galo,Female,0,2022-10-01
PR,Equino,Female,13,2022-10-01
PR,Frango,Female,63613875,2022-10-01
SC,Galinha,Female,8268289,2022-10-01
AC,Bovino,Female,10242,2023-10-01
BA,Suíno,Female,49,2023-10-01
DF,Frango,Female,5264,2023-10-01
MA,Suíno,Female,0,2024-10-01
RS,Asinino,Female,4,2024-10-01
SC,Bovino,Female,3880,2024-10-01
SC,Pato,Female,4012,2024-10-01
SP,Equino,Female,659,2002-11-01
ES,Porca Matrizeira,Female,0,2003-11-01
MG,Novilhao,Female,0,2003-11-01
MS,Equino,Female,507,2003-11-01
PA,Bovino,Female,10745,2003-11-01
RO,Bovino,Female,7791,2003-11-01
SC,Frango,Female,0,2003-11-01
TO,Vaca,Female,0,2003-11-01
GO,Bufalo,Female,0,2004-11-01
MS,Bufalo,Female,0,2004-11-01
MS,Vitelo,Female,0,2004-11-01
MT,Frango Especial,Female,0,2004-11-01
PR,Bufala,Female,0,2004-11-01
RO,Vitelo,Female,0,2004-11-01
RS,Novilho Intermediario,Female,0,2004-11-01
SC,Coelho,Female,0,2004-11-01
SC,Marreco,Female,0,2004-11-01
BA,Muar,Female,39,2005-11-01
GO,Asinino,Female,5,2005-11-01
GO,Muar,Female,56,2005-11-01
GO,Novilha Precoce,Female,0,2005-11-01
PB,Frango,Female,0,2005-11-01
PR,Novilhao,Female,0,2005-11-01
RO,Bovino,Female,5259,2005-11-01
RS,Porco Matrizeiro,Female,0,2005-11-01
SC,Bovino,Female,4353,2005-11-01
SC,Novilho Precoce,Female,0,2005-11-01
SP,Coelha,Female,0,2005-11-01
SP,Coelho,Female,0,2005-11-01
SP,Galo,Female,0,2005-11-01
SP,"Suino Tipo Carne,",Female,20891,2005-11-01
MS,Galo,Female,0,2006-11-01
MT,Bufalo,Female,0,2006-11-01
PA,Bovino,Female,75632,2006-11-01
PR,Bufala,Female,0,2006-11-01
RO,Equino,Female,44,2006-11-01
RR,Bufala,Female,0,2006-11-01
RS,Galeto,Female,0,2006-11-01
RS,Ovelha,Female,0,2006-11-01
SC,Bovino,Female,3902,2006-11-01
SC,Muar,Female,1,2006-11-01
SC,Perdiz,Female,0,2006-11-01
SP,Porca Matrizeira,Female,0,2006-11-01
GO,Bufala,Female,0,2007-11-01
MG,Avestruz Fêmea,Female,0,2007-11-01
MG,Muar,Female,25,2007-11-01
MG,"Suino Tipo Carne,",Female,46260,2007-11-01
MS,Equino,Female,380,2007-11-01
MS,Porca Matrizeira,Female,0,2007-11-01
PR,Novilha Intermediaria,Female,0,2007-11-01
RS,Novilho Precoce,Female,0,2007-11-01
SP,Coelho,Female,0,2007-11-01
GO,Novilha Precoce,Female,0,2008-11-01
RO,Novilhona,Female,0,2008-11-01
SC,Coelha,Female,0,2008-11-01
SC,Leitoa,Female,0,2008-11-01
SC,Marreco,Female,0,2008-11-01
SC,Muar,Female,1,2008-11-01
SP,Coelha,Female,0,2008-11-01
TO,Frango,Female,0,2008-11-01
TO,Muar,Female,38,2008-11-01
MA,Frango,Female,0,2009-11-01
MG,Novilho Precoce,Female,0,2009-11-01
MS,Cordeiro,Female,0,2009-11-01
SP,Novilho Precoce,Female,0,2009-11-01
SP,Suino,Female,5151,2009-11-01
MG,Equino,Female,192,2010-11-01
PA,Frango,Female,0,2010-11-01
RS,Equino,Female,330,2010-11-01
RO,Novilhao,Female,0,2011-11-01
RS,Bovino,Female,31223,2011-11-01
SC,Suino,Female,243302,2011-11-01
SP,"Suino Tipo Carne,",Female,23692,2011-11-01
BA,Caprino,Female,416,2012-11-01
MA,Frango,Female,0,2012-11-01
MG,Coelho,Female,0,2012-11-01
MG,Leitao,Female,0,2012-11-01
MG,Vitelo,Female,0,2012-11-01
MS,Porca Matrizeira,Female,0,2012-11-01
PR,Pato,Female,0,2012-11-01
SC,Porca Matrizeira,Female,0,2012-11-01
MS,Avestruz,Female,0,2013-11-01
MS,Frango,Female,0,2013-11-01
MT,Novilho Intermediario,Female,0,2013-11-01
MT,Novilhona,Female,0,2013-11-01
PE,Galeto,Female,0,2013-11-01
PR,Bufala,Female,0,2013-11-01
PR,Porco Matrizeiro,Female,0,2013-11-01
RS,"Suino Tipo Carne,",Female,27383,2013-11-01
SC,Novilhao,Female,0,2013-11-01
MG,Leitoa,Female,0,2014-11-01
MS,Novilha Intermediaria,Female,0,2014-11-01
MS,Novilhao,Female,0,2014-11-01
MS,Suino,Female,24046,2014-11-01
MS,"Suino Tipo Carne,",Female,565,2014-11-01
MT,Touro/Touruno,Female,0,2014-11-01
PA,Frango,Female,0,2014-11-01
PR,Frango,Female,0,2014-11-01
RS,Equino,Female,450,2014-11-01
RS,Javali,Female,55,2014-11-01
RS,Ovino,Female,2065,2014-11-01
SE,Bovino,Female,49,2014-11-01
MG,Porca Matrizeira,Female,0,2015-11-01
MS,Galinha,Female,0,2015-11-01
MS,"Suino Tipo Carne,",Female,4278,2015-11-01
MT,Frango,Female,0,2015-11-01
PA,Bovino,Female,49569,2015-11-01
PR,Frango,Female,0,2015-11-01
PR,Galinha,Female,0,2015-11-01
RO,Bovino,Female,10357,2015-11-01
RS,"Suino Tipo Carne,",Female,30880,2015-11-01
SC,Bovino,Female,5337,2015-11-01
SC,Porca Matrizeira,Female,0,2015-11-01
SP,Capivara,Female,0,2015-11-01
AM,Bovino,Female,872,2016-11-01
PR,Frango,Female,0,2016-11-01
PR,Ovino,Female,0,2016-11-01
DF,Frango,Female,0,2017-11-01
GO,Asinino,Female,0,2017-11-01
MG,Bufalo,Female,0,2017-11-01
MS,Novilhona,Female,0,2017-11-01
MT,Suino,Female,4617,2017-11-01
PR,"Suino Tipo Carne,",Female,133657,2017-11-01
SE,Bovino,Female,52,2017-11-01
SP,Coelho,Female,0,2017-11-01
SP,Galinha De Postura,Female,0,2017-11-01
SP,Vaca,Female,0,2017-11-01
MG,"Suino Tipo Carne,",Female,60016,2018-11-01
MS,Bufalo,Female,0,2018-11-01
MS,Suino,Female,34950,2018-11-01
PE,Frango,Female,0,2018-11-01
RS,Frango,Female,0,2018-11-01
SP,Bovino,Female,29297,2018-11-01
SP,Frango,Female,0,2018-11-01
AC,Suino,Female,836,2019-11-01
GO,Porca Matrizeira,Female,0,2019-11-01
MA,Galinha De Postura,Female,0,2019-11-01
MT,Novilhao,Female,0,2019-11-01
PR,Bovino,Female,19634,2019-11-01
PR,Leitao,Female,0,2019-11-01
RS,Galinha,Female,0,2019-11-01
SC,Cordeira,Female,0,2019-11-01
SC,Leitoa,Female,0,2019-11-01
GO,Novilho Intermediario,Female,0,2020-11-01
PR,Touro/Touruno,Female,0,2020-11-01
TO,Novilho Intermediario,Female,0,2020-11-01
GO,Rã-touro,Female,0,2021-11-01
MG,Bubalino,Female,16,2021-11-01
SC,Ovino,Female,19,2021-11-01
PR,Ovino,Female,187,2022-11-01
RO,Frango,Female,0,2022-11-01
RS,Queixada,Female,0,2022-11-01
SC,Equino,Female,17,2022-11-01
GO,Galo,Female,0,2023-11-01
MT,Bovino,Female,169150,2023-11-01
AL,Bovino,Female,301,2024-11-01
CE,Bovino,Female,0,2024-11-01
MG,Galo,Female,0,2024-11-01
MS,Bovino,Female,92913,2024-11-01
MS,Galinha,Female,198256,2024-11-01
PB,Frango,Female,280863,2024-11-01
PR,Bovino,Female,25860,2024-11-01
RS,Bubalino,Female,66,2024-11-01
SC,Equino,Female,40,2024-11-01
SC,Galinha,Female,8550622,2024-11-01
SC,Muar,Female,0,2024-11-01
SP,Suíno,Female,40796,2024-11-01
GO,Asinino,Female,1,2002-12-01
MG,Novilhao,Female,0,2002-12-01
MG,Vaca,Female,0,2002-12-01
MT,Novilhona,Female,0,2002-12-01
PR,Bufalo,Female,0,2002-12-01
PR,Equino,Female,752,2002-12-01
AL,Bovino,Female,688,2003-12-01
BA,Muar,Female,3,2003-12-01
MA,Bovino,Female,2845,2003-12-01
MG,Equino,Female,956,2003-12-01
MG,Novilhao,Female,0,2003-12-01
PE,Bovino,Female,18,2003-12-01
RJ,Muar,Female,0,2003-12-01
SP,Ovino,Female,0,2003-12-01
TO,Equino,Female,9,2003-12-01
GO,Bufalo,Female,0,2004-12-01
SC,Bufalo,Female,0,2004-12-01
SC,Ovino,Female,0,2004-12-01
BA,Bufalo,Female,0,2005-12-01
BA,Equino,Female,809,2005-12-01
GO,Novilhao,Female,0,2005-12-01
MS,Bufalo,Female,0,2005-12-01
SC,Novilho Intermediario,Female,0,2005-12-01
SP,Leitao,Female,0,2005-12-01
SP,Vaca,Female,0,2005-12-01
MS,Suino,Female,3957,2006-12-01
SE,Bovino,Female,493,2006-12-01
SP,"Suino Tipo Banha,",Female,0,2006-12-01
AM,Bufala,Female,0,2007-12-01
BA,Cordeiro,Female,0,2007-12-01
GO,Novilhao,Female,0,2007-12-01
MS,Ovelha,Female,0,2007-12-01
MS,Touro/Touruno,Female,0,2007-12-01
MT,Novilhona,Female,0,2007-12-01
PA,Muar,Female,2,2007-12-01
RS,Porco Matrizeiro,Female,0,2007-12-01
RS,Touro/Touruno,Female,0,2007-12-01
SC,Porca Matrizeira,Female,0,2007-12-01
SP,Avestruz,Female,0,2007-12-01
SP,Novilha Precoce,Female,0,2007-12-01
GO,Muar,Female,6,2008-12-01
PA,Novilhona,Female,0,2008-12-01
RO,Bovino,Female,22463,2008-12-01
RS,Frango,Female,0,2008-12-01
AL,Avestruz,Female,0,2009-12-01
DF,Galinha,Female,0,2009-12-01
MG,Coelho,Female,0,2009-12-01
MS,"Suino Tipo Carne,",Female,17001,2009-12-01
MT,Equino,Female,0,2009-12-01
PR,Coelho,Female,0,2009-12-01
SC,Leitoa,Female,0,2009-12-01
SP,Leitoa,Female,0,2009-12-01
SP,Ovino,Female,199,2009-12-01
GO,"Suino Tipo Carne,",Female,0,2010-12-01
MG,Coelho,Female,0,2010-12-01
MG,Leitoa,Female,0,2010-12-01
MG,Peru,Female,0,2010-12-01
MG,Vaca,Female,0,2010-12-01
MT,Leitoa,Female,0,2010-12-01
PA,Novilho Intermediario,Female,0,2010-12-01
PR,"Suino Tipo Carne,",Female,96238,2010-12-01
SC,Bovino,Female,3425,2010-12-01
SP,Coelho,Female,0,2010-12-01
BA,Ovelha,Female,0,2011-12-01
MG,Novilha Precoce,Female,0,2011-12-01
MT,Frango,Female,0,2011-12-01
RS,Bufalo,Female,0,2011-12-01
SC,Coelho,Female,0,2011-12-01
SP,Leitao,Female,0,2011-12-01
SP,Novilho Precoce,Female,0,2011-12-01
BA,Bovino,Female,6547,2012-12-01
MG,Porco Matrizeiro,Female,0,2012-12-01
MS,Suino,Female,3101,2012-12-01
MT,Touro/Touruno,Female,0,2012-12-01
SP,Bufala,Female,0,2012-12-01
TO,Bovino,Female,28363,2012-12-01
BA,Caprino,Female,36,2013-12-01
MG,Frango Especial,Female,0,2013-12-01
MT,Novilha Intermediaria,Female,0,2013-12-01
MT,Vaca,Female,0,2013-12-01
RR,Bovino,Female,1309,2013-12-01
SC,Porco Nao Classificado,Female,0,2013-12-01
SP,Ovelha,Female,0,2013-12-01
DF,Bufalo,Female,0,2014-12-01
GO,Touro/Touruno,Female,0,2014-12-01
MG,Porca Matrizeira,Female,0,2014-12-01
PR,Bufalo,Female,0,2014-12-01
PR,Novilha Intermediaria,Female,0,2014-12-01
PR,Porco Nao Classificado,Female,0,2014-12-01
MG,Porca Matrizeira,Female,0,2015-12-01
MT,Galinha,Female,0,2015-12-01
PR,Novilhao,Female,0,2015-12-01
PR,Porco Matrizeiro,Female,0,2015-12-01
RJ,Leitao,Female,0,2015-12-01
SP,Vaca,Female,0,2015-12-01
BA,Cordeira,Female,0,2016-12-01
PA,Frango,Female,0,2016-12-01
PR,Suino,Female,162031,2016-12-01
RS,Galo,Female,0,2016-12-01
TO,Frango,Female,0,2017-12-01
DF,Galinha,Female,0,2018-12-01
MG,Rã,Female,0,2018-12-01
PA,Bufala,Female,0,2018-12-01
PR,Leitoa,Female,0,2018-12-01
RO,Frango,Female,0,2018-12-01
SC,Novilho Intermediario,Female,0,2018-12-01
MS,Porca Matrizeira,Female,0,2019-12-01
MS,Porco Matrizeiro,Female,0,2019-12-01
PR,Galinha De Postura,Female,0,2019-12-01
SC,Porco Nao Classificado,Female,0,2019-12-01
GO,"Suino Tipo Carne,",Female,13900,2020-12-01
GO,Touro/Touruno,Female,0,2020-12-01
PR,Bufalo,Female,0,2020-12-01
RR,Bovino,Female,59,2020-12-01
RS,Bubalino Jovem,Female,0,2020-12-01
RS,Equino,Female,403,2020-12-01
SC,Porco Matrizeiro,Female,0,2020-12-01
SP,Coelho,Female,0,2020-12-01
MG,Bubalino,Female,100,2021-12-01
MG,Galinha,Female,697985,2021-12-01
AP,Bovino,Female,0,2022-12-01
MA,Frango,Female,0,2022-12-01
MA,Suíno,Female,160,2022-12-01
RS,Bovino,Female,31655,2022-12-01
SP,Pato,Female,0,2022-12-01
MT,Bubalino,Female,6,2023-12-01
MT,Galinha,Female,396314,2023-12-01
PA,Bovino,Female,76469,2023-12-01
PA,Frango,Female,13754,2023-12-01
PA,Galo,Female,0,2023-12-01
RJ,Galinha,Female,7555,2023-12-01
SC,Ovino,Female,80,2023-12-01
PR,Bovino,Female,22552,2024-12-01
PA,Bovino,Female,0,2001-01-01
MT,Novilha Precoce,Female,0,2002-01-01
AL,Bovino,Female,496,2003-01-01
GO,Frango,Female,0,2003-01-01
MT,Bufala,Female,0,2003-01-01
RJ,Bovino,Female,0,2003-01-01
RS,Suino,Female,182319,2003-01-01
SC,Porco Matrizeiro,Female,0,2003-01-01
BA,Muar,Female,15,2004-01-01
GO,Novilhona,Female,0,2004-01-01
MG,Porco Nao Classificado,Female,0,2004-01-01
MG,Touro/Touruno,Female,0,2004-01-01
MT,Nonato,Female,0,2004-01-01
RO,Vaca,Female,0,2004-01-01
SC,Porco Matrizeiro,Female,0,2004-01-01
SP,Frango,Female,0,2004-01-01
GO,Galinha De Postura,Female,0,2005-01-01
MG,Asinino,Female,36,2005-01-01
MG,Novilho Precoce,Female,0,2005-01-01
MT,Bovino,Female,72015,2005-01-01
PR,Ovino,Female,38,2005-01-01
RO,Frango,Female,0,2005-01-01
SC,Frango,Female,0,2005-01-01
SC,Peru,Female,0,2005-01-01
SP,Pato,Female,0,2005-01-01
BA,Asinino,Female,296,2006-01-01
MG,Novilhona,Female,0,2006-01-01
MT,Novilha Precoce,Female,0,2006-01-01
SC,Bovino,Female,3976,2006-01-01
SC,Vaca,Female,0,2006-01-01
SP,Galo,Female,0,2006-01-01
AM,Bufala,Female,0,2007-01-01
CE,Ovino,Female,109,2007-01-01
MG,Avestruz Fêmea,Female,0,2007-01-01
PR,Avestruz Fêmea,Female,0,2007-01-01
RS,Equino,Female,897,2007-01-01
SC,Novilho Intermediario,Female,0,2007-01-01
TO,Touro/Touruno,Female,0,2007-01-01
AL,Bovino,Female,1566,2008-01-01
MS,Muar,Female,17,2008-01-01
MT,Vaca,Female,0,2008-01-01
PA,Novilho Intermediario,Female,0,2008-01-01
PR,"Suino Tipo Carne,",Female,39303,2008-01-01
RO,Vaca,Female,0,2008-01-01
RS,Galinha,Female,0,2008-01-01
RS,Porca Matrizeira,Female,0,2008-01-01
SC,Codorna,Female,0,2008-01-01
AM,Bovino,Female,1745,2009-01-01
BA,Cordeiro,Female,0,2009-01-01
BA,Ovelha,Female,0,2009-01-01
GO,Bufala,Female,0,2009-01-01
MA,Bufalo,Female,0,2009-01-01
MG,Novilhao,Female,0,2009-01-01
MS,Bufala,Female,0,2009-01-01
PR,Frango,Female,0,2009-01-01
PR,"Suino Tipo Carne,",Female,44522,2009-01-01
RO,Novilhao,Female,0,2009-01-01
RS,Bufala,Female,0,2009-01-01
TO,Bovino,Female,20320,2009-01-01
BA,Suino,Female,802,2010-01-01
GO,Novilhao,Female,0,2010-01-01
MG,Novilha Intermediaria,Female,0,2010-01-01
MG,Ovelha,Female,0,2010-01-01
MT,Bufala,Female,0,2010-01-01
PR,Novilho Intermediario,Female,0,2010-01-01
RJ,Frango,Female,0,2010-01-01
RJ,Muar,Female,2,2010-01-01
RO,Touro/Touruno,Female,0,2010-01-01
RS,Bovino,Female,18843,2010-01-01
SC,Novilha Precoce,Female,0,2010-01-01
GO,Equino,Female,43,2011-01-01
MG,Suino,Female,49728,2011-01-01
MG,"Suino Tipo Banha,",Female,0,2011-01-01
MS,Equino,Female,6,2011-01-01
PR,Pato,Female,0,2011-01-01
RS,Novilhao,Female,0,2011-01-01
SC,Novilha Precoce,Female,0,2011-01-01
GO,Equino,Female,81,2012-01-01
PR,Marreco,Female,0,2012-01-01
SC,Galinha,Female,0,2012-01-01
TO,Frango,Female,0,2012-01-01
GO,Leitao,Female,0,2013-01-01
GO,Novilhona,Female,0,2013-01-01
MA,Frango,Female,0,2013-01-01
MG,Cordeiro,Female,0,2013-01-01
MG,Porca Matrizeira,Female,0,2013-01-01
MS,"Suino Tipo Carne,",Female,5450,2013-01-01
PE,Frango,Female,0,2013-01-01
RO,Novilhao,Female,0,2013-01-01
SC,Frango,Female,0,2013-01-01
SC,"Suino Tipo Carne,",Female,64922,2013-01-01
MS,"Suino Tipo Carne,",Female,4850,2014-01-01
MT,Novilhona,Female,0,2014-01-01
PA,Bufala,Female,0,2014-01-01
SC,Bufala,Female,0,2014-01-01
SP,Coelho,Female,0,2014-01-01
SP,Novilha Intermediaria,Female,0,2014-01-01
BA,Cabrito,Female,0,2015-01-01
ES,Bovino,Female,6014,2015-01-01
GO,Frango,Female,0,2015-01-01
MS,Bufala,Female,0,2015-01-01
MS,Novilho Intermediario,Female,0,2015-01-01
MT,Novilha Precoce,Female,0,2015-01-01
MT,Novilhona,Female,0,2015-01-01
PA,Bovino,Female,63091,2015-01-01
PR,Bovino,Female,31010,2015-01-01
PR,Peru,Female,0,2015-01-01
RO,Bufala,Female,0,2015-01-01
BA,Cabrita,Female,0,2016-01-01
GO,Novilho Precoce,Female,0,2016-01-01
MG,Vitelo,Female,0,2016-01-01
MS,Bufalo,Female,0,2016-01-01
RS,Novilho Intermediario,Female,0,2016-01-01
RS,Vaca,Female,0,2016-01-01
DF,Bufala,Female,0,2017-01-01
GO,"Suino Tipo Carne,",Female,11787,2017-01-01
MS,Bovino,Female,117387,2017-01-01
RN,Frango,Female,0,2017-01-01
RS,Novilhao,Female,0,2017-01-01
SC,Coelho,Female,0,2017-01-01
SE,Bovino,Female,50,2017-01-01
TO,Novilhona,Female,0,2017-01-01
SC,Cordeira,Female,0,2018-01-01
SC,Peru,Female,0,2018-01-01
SC,Porco Nao Classificado,Female,0,2018-01-01
SP,Muar,Female,0,2018-01-01
SP,Novilho Precoce,Female,0,2018-01-01
ES,Bovino,Female,936,2019-01-01
MG,Leitao,Female,0,2019-01-01
MS,Galinha,Female,0,2019-01-01
RS,Porca Matrizeira,Female,0,2019-01-01
SP,Leitoa,Female,0,2019-01-01
SP,Porco Nao Classificado,Female,0,2019-01-01
MG,Coelho,Female,0,2020-01-01
MG,Novilho Precoce,Female,0,2020-01-01
MS,Bufala,Female,0,2020-01-01
MT,Bovino,Female,159989,2020-01-01
MT,Porca Matrizeira,Female,0,2020-01-01
PR,Vaca,Female,0,2020-01-01
RS,Bovino,Female,17625,2020-01-01
RS,Galo,Female,0,2020-01-01
BA,Muar,Female,96,2022-01-01
MT,Piauçu,Female,0,2022-01-01
PA,Bovino,Female,37443,2022-01-01
PR,Coelho,Female,125,2022-01-01
SP,Pato,Female,0,2022-01-01
MG,Bovino,Female,34528,2023-01-01
MG,Peixe,Female,0,2023-01-01
MS,Bovino,Female,127148,2023-01-01
SC,Frango,Female,15252478,2023-01-01
GO,Frango,Female,17434651,2024-01-01
MT,Galo,Female,0,2024-01-01
MT,Suíno,Female,102148,2024-01-01
PA,Frango,Female,47386,2024-01-01
SE,Pato,Female,0,2024-01-01
AC,Suíno,Female,2300,2025-01-01
SC,Muar,Female,1,2025-01-01
MG,Vaca,Female,0,2002-02-01
RS,Asinino,Female,0,2002-02-01
RS,Cordeiro,Female,0,2002-02-01
RS,Novilho Precoce,Female,0,2002-02-01
MG,"Suino Tipo Carne,",Female,28756,2003-02-01
MS,Muar,Female,29,2003-02-01
MT,Frango,Female,0,2003-02-01
RO,Bovino,Female,2731,2003-02-01
RS,Javali,Female,115,2003-02-01
RS,Novilho Intermediario,Female,0,2003-02-01
RS,Vaca,Female,0,2003-02-01
SC,Pato,Female,0,2003-02-01
SC,Porca Matrizeira,Female,0,2003-02-01
SP,"Suino Tipo Carne,",Female,3613,2003-02-01
BA,Muar,Female,16,2004-02-01
GO,Muar,Female,28,2004-02-01
MG,Porca Matrizeira,Female,0,2004-02-01
SC,"Suino Tipo Banha,",Female,0,2004-02-01
SP,Porca Matrizeira,Female,0,2004-02-01
GO,Touro/Touruno,Female,0,2005-02-01
MT,Equino,Female,218,2005-02-01
RN,Ovino,Female,54,2005-02-01
RS,Novilhao,Female,0,2005-02-01
RS,Peru,Female,0,2005-02-01
RS,Vaca,Female,0,2005-02-01
SC,Bovino,Female,3594,2005-02-01
SC,Porca Matrizeira,Female,0,2005-02-01
SP,Galinha De Postura,Female,0,2005-02-01
MG,Novilho Precoce,Female,0,2006-02-01
MS,Novilhona,Female,0,2006-02-01
PA,Vaca,Female,0,2006-02-01
SC,Bufala,Female,0,2006-02-01
SC,Peru,Female,0,2006-02-01
TO,Equino,Female,98,2006-02-01
TO,Galinha,Female,0,2006-02-01
AL,Bovino,Female,384,2007-02-01
GO,Bufala,Female,0,2007-02-01
MG,Muar,Female,20,2007-02-01
MS,Novilhona,Female,0,2007-02-01
RR,Bovino,Female,408,2007-02-01
RS,Ovelha,Female,0,2007-02-01
SC,Novilhao,Female,0,2007-02-01
SP,Leitoa,Female,0,2007-02-01
SP,"Suino Tipo Banha,",Female,0,2007-02-01
DF,Galinha,Female,0,2008-02-01
MG,Peru,Female,0,2008-02-01
MS,Porca Matrizeira,Female,0,2008-02-01
MT,Bufala,Female,0,2008-02-01
MT,Porca Matrizeira,Female,0,2008-02-01
SC,Bufala,Female,0,2008-02-01
BA,Frango,Female,0,2009-02-01
DF,Galinha,Female,0,2009-02-01
GO,Novilhao,Female,0,2009-02-01
PB,Frango,Female,0,2009-02-01
RS,Ovino,Female,74,2009-02-01
SC,Marreco,Female,0,2009-02-01
SC,Porco Matrizeiro,Female,0,2009-02-01
SE,Frango,Female,0,2009-02-01
SE,Suino,Female,12,2009-02-01
SP,Vitelo,Female,0,2009-02-01
