Region,State,Feedstock,Volumes_m3,Date
Southeast,Minas Gerais,Oil_Soy,1425.364,2020-09-01
Southeast,Rio de Janeiro,Oil_Soy,3659.101,2020-09-01
Southeast,São Paulo,Oil_Soy,5742.792,2020-09-01
South,Paraná,Oil_Soy,46277.173,2020-09-01
South,Rio Grande do Sul,Oil_Soy,134251.671,2020-09-01
South,Santa Catarina,Oil_Soy,11971.235,2020-09-01
Mid-West,Mato Grosso,OUTROS ÁCIDOS GRAXOS,1830.65,2020-09-01
Mid-West,Goiás,Fatty_Acid_Other,3401.91,2020-09-01
Mid-West,Mato Grosso,Fatty_Acid_Other,26804.672,2020-09-01
Northeast,Bahia,Fatty_Acid_Other,4593.116,2020-09-01
North,Tocantins,Fatty_Acid_Other,518.98,2020-09-01
Southeast,Minas Gerais,Fatty_Acid_Other,3565.089,2020-09-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,152.654,2020-09-01
Southeast,São Paulo,Fatty_Acid_Other,830.0,2020-09-01
South,Paraná,Fatty_Acid_Other,12421.38,2020-09-01
South,Rio Grande do Sul,Fatty_Acid_Other,15896.674,2020-09-01
Mid-West,Mato Grosso,Fatty_Acid_Palm,2648.26,2020-08-01
Mid-West,Goiás,Fatty_Acid_Soy,409.613,2020-08-01
Southeast,São Paulo,Fatty_Acid_Soy,590.909,2020-08-01
Mid-West,Goiás,Tallow_Cattle,3448.823,2020-08-01
Mid-West,Mato Grosso,Tallow_Cattle,624.963,2020-08-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,904.506,2020-08-01
Northeast,Bahia,Tallow_Cattle,7421.13,2020-08-01
North,Rondônia,Tallow_Cattle,1033.622,2020-08-01
North,Tocantins,Tallow_Cattle,166.458,2020-08-01
Southeast,Minas Gerais,Tallow_Cattle,5026.068,2020-08-01
Southeast,Rio de Janeiro,Tallow_Cattle,586.133,2020-08-01
Southeast,São Paulo,Tallow_Cattle,7247.76,2020-08-01
South,Paraná,Tallow_Cattle,2198.73,2020-08-01
South,Rio Grande do Sul,Tallow_Cattle,14895.333,2020-08-01
Mid-West,Goiás,Tallow_Chicken,374.7,2020-08-01
Mid-West,Mato Grosso,Tallow_Chicken,71.74,2020-08-01
Southeast,Minas Gerais,Tallow_Chicken,76.45,2020-08-01
Southeast,Rio de Janeiro,Tallow_Chicken,26.675,2020-08-01
Southeast,São Paulo,Tallow_Chicken,1219.106,2020-08-01
South,Paraná,Tallow_Chicken,3038.269,2020-08-01
South,Rio Grande do Sul,Tallow_Chicken,601.296,2020-08-01
Mid-West,Goiás,Tallow_Pork,647.489,2020-08-01
Mid-West,Mato Grosso,Tallow_Pork,115.36,2020-08-01
Southeast,Minas Gerais,Tallow_Pork,37.571,2020-08-01
Southeast,Rio de Janeiro,Tallow_Pork,5443.081,2020-08-01
Southeast,São Paulo,Tallow_Pork,1671.915,2020-08-01
South,Paraná,Tallow_Pork,246.704,2020-08-01
South,Rio Grande do Sul,Tallow_Pork,3361.173,2020-08-01
Mid-West,Goiás,Oil_Cotton,3868.121,2020-08-01
Mid-West,Mato Grosso,Oil_Cotton,3927.01,2020-08-01
Mid-West,Mato Grosso do Sul,Oil_Cotton,13.624,2020-08-01
Northeast,Bahia,Oil_Cotton,4593.119,2020-08-01
Northeast,Piauí,Oil_Cotton,278.626,2020-08-01
North,Tocantins,Oil_Cotton,317.855,2020-08-01
Southeast,Rio de Janeiro,Oil_Cotton,390.456,2020-08-01
Southeast,São Paulo,Oil_Cotton,767.543,2020-08-01
Mid-West,Goiás,UCO,141.23,2020-08-01
Mid-West,Mato Grosso,UCO,0.043,2020-08-01
Mid-West,Mato Grosso do Sul,UCO,178.743,2020-08-01
Northeast,Bahia,UCO,45.0,2020-08-01
Southeast,Minas Gerais,UCO,100.088,2020-08-01
Southeast,Rio de Janeiro,UCO,2700.291,2020-08-01
Southeast,São Paulo,UCO,2108.55,2020-08-01
South,Paraná,UCO,243.596,2020-08-01
South,Rio Grande do Sul,UCO,265.35,2020-08-01
Mid-West,Goiás,Oil_Corn,537.311,2020-08-01
Mid-West,Mato Grosso,Oil_Corn,91.943,2020-08-01
Southeast,Rio de Janeiro,Oil_Corn,187.064,2020-08-01
Southeast,São Paulo,Oil_Corn,34.695,2020-08-01
Mid-West,Goiás,Oil_Palm,4049.399,2020-08-01
Northeast,Bahia,Oil_Palm,9449.885,2020-08-01
Northeast,Piauí,Oil_Palm,446.36,2020-08-01
North,Rondônia,Oil_Palm,160.066,2020-08-01
North,Tocantins,Oil_Palm,921.017,2020-08-01
Southeast,Minas Gerais,Oil_Palm,549.556,2020-08-01
Southeast,São Paulo,Oil_Palm,861.677,2020-08-01
Southeast,São Paulo,Oil_Palmiste,108.24,2020-08-01
Mid-West,Goiás,Oil_Soy,70833.908,2020-08-01
Mid-West,Mato Grosso,Oil_Soy,100852.567,2020-08-01
Mid-West,Mato Grosso do Sul,Oil_Soy,29271.91,2020-08-01
Northeast,Bahia,Oil_Soy,14585.914,2020-08-01
Northeast,Piauí,Oil_Soy,4010.724,2020-08-01
North,Tocantins,Oil_Soy,15567.887,2020-08-01
Southeast,Minas Gerais,Oil_Soy,2785.762,2020-08-01
Southeast,Rio de Janeiro,Oil_Soy,4999.528,2020-08-01
Southeast,São Paulo,Oil_Soy,10765.007,2020-08-01
South,Paraná,Oil_Soy,48781.484,2020-08-01
South,Rio Grande do Sul,Oil_Soy,142242.936,2020-08-01
South,Santa Catarina,Oil_Soy,13126.661,2020-08-01
Mid-West,Goiás,Fatty_Acid_Other,3076.779,2020-08-01
Mid-West,Mato Grosso,Fatty_Acid_Other,26989.759,2020-08-01
Northeast,Bahia,Fatty_Acid_Other,7390.973,2020-08-01
North,Tocantins,Fatty_Acid_Other,1568.325,2020-08-01
Southeast,Minas Gerais,Fatty_Acid_Other,3899.063,2020-08-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,344.843,2020-08-01
Southeast,São Paulo,Fatty_Acid_Other,567.569,2020-08-01
South,Paraná,Fatty_Acid_Other,12924.401,2020-08-01
South,Rio Grande do Sul,Fatty_Acid_Other,17653.015,2020-08-01
Southeast,São Paulo,Fatty_Acid_Palm,22.554,2020-07-01
Mid-West,Goiás,Fatty_Acid_Soy,566.895,2020-07-01
Mid-West,Mato Grosso,Fatty_Acid_Soy,116.0,2020-07-01
Southeast,São Paulo,Fatty_Acid_Soy,738.636,2020-07-01
Mid-West,Goiás,Tallow_Cattle,4492.978,2020-07-01
Mid-West,Mato Grosso,Tallow_Cattle,2260.954,2020-07-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,2075.844,2020-07-01
Northeast,Bahia,Tallow_Cattle,4128.505,2020-07-01
Northeast,Piauí,Tallow_Cattle,50.842,2020-07-01
North,Rondônia,Tallow_Cattle,753.113,2020-07-01
North,Tocantins,Tallow_Cattle,198.099,2020-07-01
Southeast,Minas Gerais,Tallow_Cattle,6105.399,2020-07-01
Southeast,São Paulo,Tallow_Cattle,8935.089,2020-07-01
South,Paraná,Tallow_Cattle,2871.282,2020-07-01
South,Rio Grande do Sul,Tallow_Cattle,13769.041,2020-07-01
Mid-West,Goiás,Tallow_Chicken,357.947,2020-07-01
Mid-West,Mato Grosso,Tallow_Chicken,98.92,2020-07-01
Southeast,Minas Gerais,Tallow_Chicken,361.515,2020-07-01
Southeast,São Paulo,Tallow_Chicken,1188.575,2020-07-01
South,Paraná,Tallow_Chicken,1228.137,2020-07-01
South,Rio Grande do Sul,Tallow_Chicken,475.991,2020-07-01
Mid-West,Goiás,Tallow_Pork,692.501,2020-07-01
Mid-West,Mato Grosso,Tallow_Pork,69.15,2020-07-01
Southeast,Rio de Janeiro,Tallow_Pork,7673.91,2020-07-01
Southeast,São Paulo,Tallow_Pork,661.574,2020-07-01
South,Paraná,Tallow_Pork,1142.651,2020-07-01
South,Rio Grande do Sul,Tallow_Pork,4616.033,2020-07-01
Mid-West,Goiás,Oil_Cotton,2069.037,2020-07-01
Mid-West,Mato Grosso,Oil_Cotton,2986.831,2020-07-01
Northeast,Bahia,Oil_Cotton,2908.969,2020-07-01
Northeast,Piauí,Oil_Cotton,63.789,2020-07-01
Southeast,Rio de Janeiro,Oil_Cotton,274.305,2020-07-01
Mid-West,Goiás,UCO,103.306,2020-07-01
Mid-West,Mato Grosso,UCO,6.01,2020-07-01
Mid-West,Mato Grosso do Sul,UCO,172.609,2020-07-01
Northeast,Bahia,UCO,17.418,2020-07-01
Southeast,Minas Gerais,UCO,38.099,2020-07-01
Southeast,Rio de Janeiro,UCO,2441.518,2020-07-01
Southeast,São Paulo,UCO,2225.433,2020-07-01
South,Paraná,UCO,239.74,2020-07-01
South,Rio Grande do Sul,UCO,128.723,2020-07-01
Mid-West,Goiás,Oil_Corn,361.0,2020-07-01
Mid-West,Mato Grosso,Oil_Corn,355.217,2020-07-01
Southeast,Rio de Janeiro,Oil_Corn,300.924,2020-07-01
Mid-West,Goiás,Oil_Palm,5443.936,2020-07-01
Northeast,Bahia,Oil_Palm,12418.736,2020-07-01
Northeast,Piauí,Oil_Palm,1577.839,2020-07-01
North,Rondônia,Oil_Palm,138.349,2020-07-01
North,Tocantins,Oil_Palm,300.226,2020-07-01
Southeast,São Paulo,Oil_Palm,3151.427,2020-07-01
South,Paraná,Oil_Palm,81.65,2020-07-01
Mid-West,Goiás,Oil_Soy,67923.783,2020-07-01
Mid-West,Mato Grosso,Oil_Soy,99679.821,2020-07-01
Mid-West,Mato Grosso do Sul,Oil_Soy,30984.692,2020-07-01
Northeast,Bahia,Oil_Soy,15702.53,2020-07-01
Northeast,Piauí,Oil_Soy,2266.046,2020-07-01
North,Tocantins,Oil_Soy,11433.153,2020-07-01
Southeast,Minas Gerais,Oil_Soy,3744.313,2020-07-01
Southeast,Rio de Janeiro,Oil_Soy,3046.406,2020-07-01
Southeast,São Paulo,Oil_Soy,8188.392,2020-07-01
South,Paraná,Oil_Soy,49858.083,2020-07-01
South,Rio Grande do Sul,Oil_Soy,132081.012,2020-07-01
South,Santa Catarina,Oil_Soy,12741.818,2020-07-01
Mid-West,Goiás,Fatty_Acid_Other,3048.426,2020-07-01
Mid-West,Mato Grosso,Fatty_Acid_Other,22697.026,2020-07-01
Northeast,Bahia,Fatty_Acid_Other,5862.912,2020-07-01
North,Tocantins,Fatty_Acid_Other,195.531,2020-07-01
Southeast,Minas Gerais,Fatty_Acid_Other,3378.837,2020-07-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,505.626,2020-07-01
Southeast,São Paulo,Fatty_Acid_Other,477.273,2020-07-01
South,Paraná,Fatty_Acid_Other,11911.238,2020-07-01
South,Rio Grande do Sul,Fatty_Acid_Other,16414.513,2020-07-01
Southeast,São Paulo,Fatty_Acid_Palm,59.551,2020-06-01
Mid-West,Goiás,Fatty_Acid_Soy,514.409,2020-06-01
Southeast,São Paulo,Fatty_Acid_Soy,602.273,2020-06-01
Mid-West,Goiás,Tallow_Cattle,6204.53,2020-06-01
Mid-West,Mato Grosso,Tallow_Cattle,4224.486,2020-06-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,1843.169,2020-06-01
Northeast,Bahia,Tallow_Cattle,6913.579,2020-06-01
North,Rondônia,Tallow_Cattle,299.63,2020-06-01
North,Tocantins,Tallow_Cattle,454.381,2020-06-01
Southeast,Minas Gerais,Tallow_Cattle,5855.953,2020-06-01
Southeast,Rio de Janeiro,Tallow_Cattle,37.465,2020-06-01
Southeast,São Paulo,Tallow_Cattle,7129.661,2020-06-01
South,Paraná,Tallow_Cattle,3815.116,2020-06-01
South,Rio Grande do Sul,Tallow_Cattle,14942.555,2020-06-01
Mid-West,Goiás,Tallow_Chicken,95.434,2020-06-01
Mid-West,Mato Grosso,Tallow_Chicken,36.39,2020-06-01
Mid-West,Mato Grosso do Sul,Tallow_Chicken,87.312,2020-06-01
Northeast,Bahia,Tallow_Chicken,69.868,2020-06-01
Southeast,Minas Gerais,Tallow_Chicken,128.989,2020-06-01
Southeast,São Paulo,Tallow_Chicken,1173.385,2020-06-01
South,Paraná,Tallow_Chicken,1515.99,2020-06-01
South,Rio Grande do Sul,Tallow_Chicken,235.404,2020-06-01
Mid-West,Goiás,Tallow_Pork,618.228,2020-06-01
Mid-West,Mato Grosso,Tallow_Pork,62.67,2020-06-01
Southeast,Minas Gerais,Tallow_Pork,267.714,2020-06-01
Southeast,Rio de Janeiro,Tallow_Pork,8919.546,2020-06-01
Southeast,São Paulo,Tallow_Pork,787.501,2020-06-01
South,Paraná,Tallow_Pork,1015.137,2020-06-01
South,Rio Grande do Sul,Tallow_Pork,3366.638,2020-06-01
Mid-West,Goiás,Oil_Cotton,1917.046,2020-06-01
Mid-West,Mato Grosso,Oil_Cotton,1459.353,2020-06-01
Northeast,Bahia,Oil_Cotton,889.242,2020-06-01
North,Tocantins,Oil_Cotton,75.774,2020-06-01
Southeast,Rio de Janeiro,Oil_Cotton,220.153,2020-06-01
Mid-West,Goiás,UCO,141.367,2020-06-01
Northeast,Bahia,UCO,17.407,2020-06-01
Southeast,Minas Gerais,UCO,349.263,2020-06-01
Southeast,Rio de Janeiro,UCO,1832.522,2020-06-01
Southeast,São Paulo,UCO,2882.292,2020-06-01
South,Paraná,UCO,201.711,2020-06-01
South,Rio Grande do Sul,UCO,239.379,2020-06-01
Mid-West,Goiás,Oil_Corn,40.744,2020-06-01
Mid-West,Mato Grosso,Oil_Corn,330.983,2020-06-01
Southeast,Rio de Janeiro,Oil_Corn,155.211,2020-06-01
Southeast,São Paulo,Oil_Corn,218.014,2020-06-01
Mid-West,Goiás,Oil_Palm,1454.71,2020-06-01
Northeast,Bahia,Oil_Palm,10512.197,2020-06-01
Northeast,Piauí,Oil_Palm,772.239,2020-06-01
North,Rondônia,Oil_Palm,180.798,2020-06-01
North,Tocantins,Oil_Palm,2738.628,2020-06-01
Southeast,Minas Gerais,Oil_Palm,187.269,2020-06-01
Southeast,São Paulo,Oil_Palm,2429.589,2020-06-01
Mid-West,Goiás,Oil_Soy,65129.434,2020-06-01
Mid-West,Mato Grosso,Oil_Soy,88461.557,2020-06-01
Mid-West,Mato Grosso do Sul,Oil_Soy,14590.43,2020-06-01
Northeast,Bahia,Oil_Soy,8274.446,2020-06-01
Northeast,Piauí,Oil_Soy,2757.648,2020-06-01
North,Tocantins,Oil_Soy,14339.568,2020-06-01
Southeast,Minas Gerais,Oil_Soy,2000.57,2020-06-01
Southeast,Rio de Janeiro,Oil_Soy,2081.184,2020-06-01
Southeast,São Paulo,Oil_Soy,4770.246,2020-06-01
South,Paraná,Oil_Soy,37968.672,2020-06-01
South,Rio Grande do Sul,Oil_Soy,130860.724,2020-06-01
South,Santa Catarina,Oil_Soy,10915.224,2020-06-01
Mid-West,Goiás,Fatty_Acid_Other,5920.543,2020-06-01
Mid-West,Mato Grosso,Fatty_Acid_Other,22686.972,2020-06-01
Northeast,Bahia,Fatty_Acid_Other,8485.096,2020-06-01
North,Tocantins,Fatty_Acid_Other,599.566,2020-06-01
Southeast,Minas Gerais,Fatty_Acid_Other,3346.761,2020-06-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,481.375,2020-06-01
Southeast,São Paulo,Fatty_Acid_Other,1022.727,2020-06-01
South,Paraná,Fatty_Acid_Other,10207.739,2020-06-01
South,Rio Grande do Sul,Fatty_Acid_Other,14353.704,2020-06-01
Southeast,São Paulo,Fatty_Acid_Palm,168.182,2020-05-01
Mid-West,Goiás,Fatty_Acid_Soy,257.563,2020-05-01
Southeast,São Paulo,Fatty_Acid_Soy,235.136,2020-05-01
Mid-West,Goiás,Tallow_Cattle,3151.37,2020-05-01
Mid-West,Mato Grosso,Tallow_Cattle,3913.227,2020-05-01
Northeast,Bahia,Tallow_Cattle,5873.139,2020-05-01
North,Rondônia,Tallow_Cattle,565.478,2020-05-01
North,Tocantins,Tallow_Cattle,598.868,2020-05-01
Southeast,Minas Gerais,Tallow_Cattle,4914.632,2020-05-01
Southeast,Rio de Janeiro,Tallow_Cattle,295.265,2020-05-01
Southeast,São Paulo,Tallow_Cattle,2990.93,2020-05-01
South,Paraná,Tallow_Cattle,1277.448,2020-05-01
South,Rio Grande do Sul,Tallow_Cattle,14162.816,2020-05-01
Mid-West,Goiás,Tallow_Chicken,251.691,2020-05-01
Mid-West,Mato Grosso,Tallow_Chicken,115.02,2020-05-01
Southeast,Minas Gerais,Tallow_Chicken,359.881,2020-05-01
Southeast,São Paulo,Tallow_Chicken,1128.946,2020-05-01
South,Paraná,Tallow_Chicken,1257.169,2020-05-01
South,Rio Grande do Sul,Tallow_Chicken,258.083,2020-05-01
Mid-West,Goiás,Tallow_Pork,750.471,2020-05-01
Mid-West,Mato Grosso,Tallow_Pork,152.78,2020-05-01
Southeast,Minas Gerais,Tallow_Pork,304.011,2020-05-01
Southeast,Rio de Janeiro,Tallow_Pork,4386.156,2020-05-01
Southeast,São Paulo,Tallow_Pork,692.433,2020-05-01
South,Paraná,Tallow_Pork,4636.17,2020-05-01
South,Rio Grande do Sul,Tallow_Pork,1846.623,2020-05-01
Mid-West,Goiás,Oil_Cotton,978.67,2020-05-01
Mid-West,Mato Grosso,Oil_Cotton,2800.653,2020-05-01
Northeast,Bahia,Oil_Cotton,195.088,2020-05-01
North,Tocantins,Oil_Cotton,644.191,2020-05-01
Southeast,Rio de Janeiro,Oil_Cotton,37.619,2020-05-01
Mid-West,Mato Grosso,UCO,7.42,2020-05-01
Southeast,Rio de Janeiro,UCO,1790.846,2020-05-01
Southeast,São Paulo,UCO,2042.459,2020-05-01
South,Paraná,UCO,499.891,2020-05-01
South,Rio Grande do Sul,UCO,316.342,2020-05-01
Mid-West,Goiás,Oil_Corn,484.996,2020-05-01
Mid-West,Mato Grosso,Oil_Corn,397.183,2020-05-01
Southeast,Rio de Janeiro,Oil_Corn,38.462,2020-05-01
Southeast,São Paulo,Oil_Corn,75.46,2020-05-01
Mid-West,Goiás,Oil_Palm,1325.594,2020-05-01
Northeast,Bahia,Oil_Palm,9019.125,2020-05-01
North,Tocantins,Oil_Palm,171.987,2020-05-01
Mid-West,Goiás,Oil_Soy,66705.146,2020-05-01
Mid-West,Mato Grosso,Oil_Soy,94181.246,2020-05-01
Mid-West,Mato Grosso do Sul,Oil_Soy,8554.438,2020-05-01
Northeast,Bahia,Oil_Soy,10523.054,2020-05-01
Northeast,Piauí,Oil_Soy,1031.317,2020-05-01
North,Tocantins,Oil_Soy,5341.692,2020-05-01
Southeast,Minas Gerais,Oil_Soy,2662.627,2020-05-01
Southeast,Rio de Janeiro,Oil_Soy,3813.973,2020-05-01
Southeast,São Paulo,Oil_Soy,2486.113,2020-05-01
South,Paraná,Oil_Soy,47625.444,2020-05-01
South,Rio Grande do Sul,Oil_Soy,123366.494,2020-05-01
South,Santa Catarina,Oil_Soy,10302.818,2020-05-01
Mid-West,Goiás,Fatty_Acid_Other,4297.096,2020-05-01
Mid-West,Mato Grosso,Fatty_Acid_Other,8717.331,2020-05-01
Northeast,Bahia,Fatty_Acid_Other,4095.687,2020-05-01
North,Tocantins,Fatty_Acid_Other,407.735,2020-05-01
Southeast,Minas Gerais,Fatty_Acid_Other,1480.936,2020-05-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,189.622,2020-05-01
Southeast,São Paulo,Fatty_Acid_Other,391.8,2020-05-01
South,Paraná,Fatty_Acid_Other,14115.73,2020-05-01
South,Rio Grande do Sul,Fatty_Acid_Other,12661.513,2020-05-01
Mid-West,Goiás,Fatty_Acid_Soy,292.344,2020-04-01
Mid-West,Mato Grosso,Fatty_Acid_Soy,374.8,2020-04-01
Southeast,São Paulo,Fatty_Acid_Soy,190.954,2020-04-01
Mid-West,Goiás,Tallow_Cattle,1317.188,2020-04-01
Mid-West,Mato Grosso,Tallow_Cattle,576.72,2020-04-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,1131.886,2020-04-01
Northeast,Bahia,Tallow_Cattle,7419.801,2020-04-01
North,Rondônia,Tallow_Cattle,704.897,2020-04-01
North,Tocantins,Tallow_Cattle,106.99,2020-04-01
Southeast,Minas Gerais,Tallow_Cattle,5337.825,2020-04-01
Southeast,São Paulo,Tallow_Cattle,5953.158,2020-04-01
South,Paraná,Tallow_Cattle,935.016,2020-04-01
South,Rio Grande do Sul,Tallow_Cattle,14676.273,2020-04-01
Mid-West,Mato Grosso,Tallow_Chicken,115.653,2020-04-01
Southeast,Minas Gerais,Tallow_Chicken,186.462,2020-04-01
Southeast,São Paulo,Tallow_Chicken,1222.184,2020-04-01
South,Paraná,Tallow_Chicken,1107.845,2020-04-01
South,Rio Grande do Sul,Tallow_Chicken,73.265,2020-04-01
Mid-West,Goiás,Tallow_Pork,192.467,2020-04-01
Southeast,Rio de Janeiro,Tallow_Pork,4174.568,2020-04-01
Southeast,São Paulo,Tallow_Pork,675.394,2020-04-01
South,Paraná,Tallow_Pork,4437.797,2020-04-01
South,Rio Grande do Sul,Tallow_Pork,1804.712,2020-04-01
Mid-West,Goiás,Oil_Cotton,1472.518,2020-04-01
Mid-West,Mato Grosso,Oil_Cotton,739.658,2020-04-01
Mid-West,Mato Grosso do Sul,Oil_Cotton,18.254,2020-04-01
Northeast,Bahia,Oil_Cotton,255.033,2020-04-01
North,Tocantins,Oil_Cotton,126.399,2020-04-01
South,Paraná,Oil_Cotton,12.153,2020-04-01
Northeast,Bahia,UCO,52.276,2020-04-01
Southeast,Minas Gerais,UCO,176.494,2020-04-01
Southeast,Rio de Janeiro,UCO,2258.58,2020-04-01
Southeast,São Paulo,UCO,1440.821,2020-04-01
South,Paraná,UCO,315.205,2020-04-01
South,Rio Grande do Sul,UCO,258.786,2020-04-01
Mid-West,Goiás,Oil_Corn,1200.0,2020-04-01
Mid-West,Mato Grosso,Oil_Corn,233.559,2020-04-01
Southeast,Rio de Janeiro,Oil_Corn,353.87,2020-04-01
Southeast,São Paulo,Oil_Corn,378.463,2020-04-01
Mid-West,Goiás,Oil_Palm,1333.071,2020-04-01
Northeast,Bahia,Oil_Palm,3572.995,2020-04-01
North,Tocantins,Oil_Palm,17.816,2020-04-01
Southeast,São Paulo,Oil_Palm,33.774,2020-04-01
Mid-West,Goiás,Oil_Soy,62468.686,2020-04-01
Mid-West,Mato Grosso,Oil_Soy,74798.491,2020-04-01
Mid-West,Mato Grosso do Sul,Oil_Soy,20100.752,2020-04-01
Northeast,Bahia,Oil_Soy,10355.585,2020-04-01
Northeast,Piauí,Oil_Soy,604.443,2020-04-01
North,Tocantins,Oil_Soy,11928.558,2020-04-01
Southeast,Minas Gerais,Oil_Soy,4836.361,2020-04-01
Southeast,Rio de Janeiro,Oil_Soy,4419.834,2020-04-01
Southeast,São Paulo,Oil_Soy,7873.929,2020-04-01
South,Paraná,Oil_Soy,35408.901,2020-04-01
South,Rio Grande do Sul,Oil_Soy,90819.18,2020-04-01
South,Santa Catarina,Oil_Soy,10626.662,2020-04-01
Mid-West,Goiás,Fatty_Acid_Other,3569.754,2020-04-01
Mid-West,Mato Grosso,Fatty_Acid_Other,10725.828,2020-04-01
Northeast,Bahia,Fatty_Acid_Other,4108.952,2020-04-01
North,Tocantins,Fatty_Acid_Other,600.441,2020-04-01
Southeast,Minas Gerais,Fatty_Acid_Other,1073.956,2020-04-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,37.736,2020-04-01
Southeast,São Paulo,Fatty_Acid_Other,392.045,2020-04-01
South,Paraná,Fatty_Acid_Other,13066.581,2020-04-01
South,Rio Grande do Sul,Fatty_Acid_Other,9490.877,2020-04-01
Southeast,São Paulo,Fatty_Acid_Palm,43.445,2020-03-01
Mid-West,Goiás,Fatty_Acid_Soy,497.707,2020-03-01
Mid-West,Mato Grosso,Fatty_Acid_Soy,455.505,2020-03-01
Southeast,São Paulo,Fatty_Acid_Soy,54.5,2020-03-01
Mid-West,Goiás,Tallow_Cattle,2639.626,2020-03-01
Mid-West,Mato Grosso,Tallow_Cattle,875.576,2020-03-01
Mid-West,Mato Grosso do Sul,Tallow_Cattle,2957.52,2020-03-01
Northeast,Bahia,Tallow_Cattle,2816.357,2020-03-01
North,Rondônia,Tallow_Cattle,742.719,2020-03-01
North,Tocantins,Tallow_Cattle,301.563,2020-03-01
Southeast,Minas Gerais,Tallow_Cattle,7274.812,2020-03-01
Southeast,São Paulo,Tallow_Cattle,4936.766,2020-03-01
South,Paraná,Tallow_Cattle,2112.017,2020-03-01
South,Rio Grande do Sul,Tallow_Cattle,20147.983,2020-03-01
Mid-West,Mato Grosso,Tallow_Chicken,53.82,2020-03-01
Mid-West,Mato Grosso do Sul,Tallow_Chicken,231.116,2020-03-01
Southeast,Minas Gerais,Tallow_Chicken,510.748,2020-03-01
Southeast,São Paulo,Tallow_Chicken,2912.271,2020-03-01
South,Paraná,Tallow_Chicken,1916.754,2020-03-01
South,Rio Grande do Sul,Tallow_Chicken,67.314,2020-03-01
Mid-West,Goiás,Tallow_Pork,913.883,2020-03-01
Mid-West,Mato Grosso,Tallow_Pork,91.647,2020-03-01
Southeast,Rio de Janeiro,Tallow_Pork,3796.072,2020-03-01
Southeast,São Paulo,Tallow_Pork,605.171,2020-03-01
South,Paraná,Tallow_Pork,2903.048,2020-03-01
South,Rio Grande do Sul,Tallow_Pork,837.484,2020-03-01
Mid-West,Goiás,Oil_Cotton,1597.85,2020-03-01
Mid-West,Mato Grosso,Oil_Cotton,1115.467,2020-03-01
Northeast,Bahia,Oil_Cotton,2269.099,2020-03-01
North,Tocantins,Oil_Cotton,235.928,2020-03-01
Mid-West,Mato Grosso,UCO,11.53,2020-03-01
Northeast,Bahia,UCO,58.088,2020-03-01
Southeast,Minas Gerais,UCO,142.131,2020-03-01
Southeast,Rio de Janeiro,UCO,3151.534,2020-03-01
Southeast,São Paulo,UCO,3747.71,2020-03-01
South,Paraná,UCO,818.607,2020-03-01
South,Rio Grande do Sul,UCO,1454.421,2020-03-01
Mid-West,Goiás,Oil_Corn,1400.0,2020-03-01
Mid-West,Mato Grosso,Oil_Corn,228.756,2020-03-01
Southeast,Rio de Janeiro,Oil_Corn,281.02,2020-03-01
Southeast,São Paulo,Oil_Corn,359.155,2020-03-01
Mid-West,Goiás,Oil_Palm,1493.86,2020-03-01
Northeast,Bahia,Oil_Palm,9023.377,2020-03-01
North,Tocantins,Oil_Palm,215.023,2020-03-01
Southeast,São Paulo,Oil_Palm,39.226,2020-03-01
Mid-West,Goiás,Oil_Soy,65467.932,2020-03-01
Mid-West,Mato Grosso,Oil_Soy,100238.972,2020-03-01
Mid-West,Mato Grosso do Sul,Oil_Soy,31439.739,2020-03-01
Northeast,Bahia,Oil_Soy,16007.191,2020-03-01
Northeast,Piauí,Oil_Soy,880.645,2020-03-01
North,Tocantins,Oil_Soy,10671.263,2020-03-01
Southeast,Minas Gerais,Oil_Soy,3379.147,2020-03-01
Southeast,Rio de Janeiro,Oil_Soy,5588.307,2020-03-01
Southeast,São Paulo,Oil_Soy,9633.565,2020-03-01
South,Paraná,Oil_Soy,41766.392,2020-03-01
South,Rio Grande do Sul,Oil_Soy,98331.587,2020-03-01
South,Santa Catarina,Oil_Soy,8310.326,2020-03-01
Mid-West,Goiás,Fatty_Acid_Other,5603.798,2020-03-01
Mid-West,Mato Grosso,Fatty_Acid_Other,21976.006,2020-03-01
Northeast,Bahia,Fatty_Acid_Other,6704.607,2020-03-01
North,Tocantins,Fatty_Acid_Other,693.01,2020-03-01
Southeast,Minas Gerais,Fatty_Acid_Other,2781.47,2020-03-01
Southeast,Rio de Janeiro,Fatty_Acid_Other,269.763,2020-03-01
Southeast,São Paulo,Fatty_Acid_Other,955.488,2020-03-01
South,Paraná,Fatty_Acid_Other,15003.793,2020-03-01
South,Rio Grande do Sul,Fatty_Acid_Other,8025.757,2020-03-01
Southeast,São Paulo,Fatty_Acid_Palm,75.589,2020-02-01
